EID,BTEID,IFHOME,BTBL,BTYEAR,BTENDYEAR,TARGET
327189,672176,1,1.0,2009,2012.0,0
327189,669304,1,1.0,2001,,0
327189,663105,1,1.0,2006,2012.0,0
327189,657517,1,1.0,2009,2012.0,0
327236,738895,0,0.1,2005,2010.0,1
327236,732171,0,0.7,2005,2011.0,1
327406,733972,0,1.0,2014,,0
327406,721039,0,1.0,2011,,0
327406,715646,0,1.0,2004,,0
327406,715422,0,1.0,2007,,0
327406,702992,0,1.0,2015,,0
327406,701655,0,1.0,2009,,0
327406,699764,0,1.0,2009,,0
327406,691071,0,1.0,2012,,0
327406,688157,0,0.2,2013,,0
327406,685780,0,1.0,2005,,0
327406,683166,0,1.0,2005,,0
327406,683016,0,1.0,2012,,0
327406,674790,0,1.0,2011,,0
327406,665410,0,1.0,2013,,0
327406,655494,0,1.0,2006,,0
327406,651097,0,1.0,2013,,0
327406,650174,0,1.0,2009,,0
327406,649934,0,1.0,2012,,0
327406,645527,0,1.0,2009,,0
327406,645204,0,1.0,2014,,0
327406,642067,0,1.0,2013,,0
327406,638611,1,1.0,2013,,0
327406,629298,0,1.0,2014,,0
327406,497578,1,1.0,2012,,0
327406,453123,1,1.0,1993,,0
327406,272296,1,1.0,1984,,0
327406,120407,1,1.0,2004,,0
330792,632051,0,0.867,2015,,0
331234,233595,1,0.25,2006,,0
331617,492585,1,0.21,2013,,1
333013,365760,1,0.5,2015,,0
333087,685999,0,0.135,2015,,0
334589,10866,1,0.8,2012,,0
337078,388863,1,0.5,2014,,1
337078,349246,1,0.5,2015,,1
337480,623862,0,0.02,2005,,0
338276,712939,0,0.03,1997,,0
338582,631369,1,0.7,2015,,0
338605,650076,1,0.667,2012,,1
338639,680535,1,0.5,2006,,0
340600,718648,0,0.556,2010,,0
340600,642181,0,0.085,2008,,0
340600,634897,1,0.055999999999999994,2007,,0
340600,628016,0,0.245,2010,,0
340600,504322,1,0.95,2002,,0
342146,714299,0,0.23,2014,,0
343130,641311,1,0.2,1999,2008.0,0
343664,213419,1,0.5,2012,,0
346113,710359,1,0.3,2013,,0
347906,734287,0,1.0,2015,,0
348667,733904,1,0.9,2004,2006.0,0
349758,111255,1,0.36,2002,,0
350673,631898,0,1.0,2007,2009.0,0
351040,193080,1,0.509,2015,,0
351347,726810,1,0.95,2014,,0
351347,627289,0,1.0,2014,,0
351347,624103,1,0.05,2014,,0
351347,197600,1,0.95,2014,,0
351347,42772,1,1.0,2013,,0
352158,413065,1,0.25,2014,,0
354805,670201,0,0.024,2011,2014.0,0
354805,643062,0,0.1,2013,,0
355042,653071,1,1.0,2003,,0
355042,530,1,1.0,2010,,0
356047,737069,1,0.5,2012,,0
357345,735084,0,0.05,2001,,0
357345,689789,0,0.5,2000,,0
357345,662233,0,0.11599999999999999,2003,2009.0,0
357345,657553,1,0.062,2003,,0
357345,645139,0,0.2,2000,2006.0,0
359794,634615,0,0.2,2006,,0
361245,693230,0,1.0,2014,,0
361245,686786,0,0.75,2014,,0
368751,712140,1,1.0,2003,,0
368982,736795,1,0.5,2004,,0
368982,733968,1,0.23,2004,,0
368982,710282,0,0.038,2013,,0
368982,695235,0,0.1,2004,,0
368982,679732,0,0.26,2007,,0
370995,675856,0,0.027999999999999997,2014,,0
373247,721655,1,1.0,2000,,0
375049,711108,0,0.14300000000000002,2010,,0
375049,696778,0,1.0,2009,,0
375049,693653,0,1.0,2005,,0
375949,704641,0,0.51,2015,,0
375949,697711,0,1.0,2015,,0
375949,662062,0,1.0,2015,,0
377197,641270,1,0.8,2003,2006.0,0
377197,631172,1,0.2,2003,2006.0,0
377197,171948,1,1.0,2006,,0
377314,658558,1,0.45,2005,2009.0,1
377314,631962,0,0.25,2006,2010.0,1
377314,629075,1,0.16699999999999998,2003,,1
378907,694905,0,0.5,2015,,0
378907,286566,1,1.0,2013,,0
380701,729621,0,0.3,2011,,0
380701,703436,1,0.95,2013,,0
380701,694204,0,0.33299999999999996,2012,,0
381636,700645,1,0.2,2002,2007.0,1
389267,725079,0,0.55,2001,,0
389267,715527,0,1.0,2002,2012.0,0
389267,678341,1,0.95,1995,,0
389267,633445,0,1.0,1999,2010.0,0
389267,165613,1,1.0,2006,,0
390127,465745,1,0.5,2010,,0
394647,724768,1,0.2,2005,,0
394647,689516,0,0.392,1994,,0
394647,673093,0,0.012,1998,,0
394647,664358,0,0.4,2003,2008.0,0
395855,682777,1,0.195,2011,,0
398341,740242,0,0.048,2006,,0
398341,703844,1,0.871,2001,,0
398341,690628,0,0.8,2011,,0
399634,663160,1,0.5,1999,,0
400625,630488,1,0.45,2011,,1
402189,700670,1,0.5,2015,,0
402189,646799,1,1.0,2015,,0
402189,436350,1,0.5,2015,,0
402816,682987,1,0.6,2001,2008.0,0
403893,735821,1,0.8,2001,,0
404278,737538,0,0.99,2012,,1
404278,708586,0,1.0,2012,,1
404278,672437,0,1.0,2012,2014.0,1
404278,657615,0,1.0,2012,,1
404278,626744,0,1.0,2012,,1
407699,705773,1,0.83,2003,,0
407699,208467,1,1.0,2014,,0
407865,704008,0,0.003,2015,,0
407865,674527,0,0.6,2014,,0
407865,657530,0,0.05,1999,,0
407865,157230,1,0.5,2015,,0
409279,690151,1,0.5,2001,,0
416999,714005,1,0.162,2000,,0
418723,337529,1,0.1,2015,,0
419922,720584,0,0.2,2002,,1
421356,707274,0,0.9620000000000001,2011,2013.0,0
421356,681231,1,0.5,2006,,0
421448,736646,1,0.51,2010,,0
421448,696219,0,0.6,2013,,0
421448,679395,1,0.2,2009,,0
421448,672853,1,0.544,2013,,0
421448,655017,0,0.445,2013,,0
421448,641350,1,1.0,1997,,0
421448,631148,1,0.41600000000000004,2007,,0
421448,626665,1,0.2,2010,,0
421448,626518,0,0.026000000000000002,2010,,0
421448,523959,1,0.16699999999999998,2001,,0
421448,506400,1,0.18,2013,,0
421448,481309,1,1.0,2008,,0
421448,460285,1,1.0,2014,,0
421448,450604,1,0.16,2006,,0
421448,447399,1,0.49,2002,,0
421448,340216,1,0.44799999999999995,2010,,0
421448,45662,1,0.847,2008,,0
423942,711273,1,0.3,2013,,0
425402,631988,1,0.8,2005,2006.0,0
426948,713034,0,0.015,2010,,0
426948,317530,1,0.149,2013,,0
426948,242475,1,0.024,2015,,0
426948,125361,1,0.004,2005,,0
427816,623863,1,0.45,2003,2012.0,0
431420,685070,1,0.2,2012,,0
434306,740203,1,1.0,2011,,0
434306,722599,1,1.0,1994,,0
434306,720857,1,0.6,2013,,0
434306,718919,1,1.0,1995,,0
434306,711812,1,1.0,1995,2006.0,0
434306,704999,1,1.0,1994,2011.0,0
434306,700203,1,1.0,2010,,0
434306,647462,1,1.0,1993,,0
434306,642539,1,1.0,1994,,0
434306,629924,1,1.0,2010,,0
434306,434306,1,1.0,1993,,0
434306,433100,1,1.0,1993,,0
434306,419681,1,1.0,1989,,0
434306,298496,1,0.25,2002,,0
434306,277763,1,1.0,1993,,0
434306,86612,1,1.0,1997,,0
434306,85413,1,1.0,2007,,0
436943,729191,1,0.6,1997,,0
436943,685787,1,0.33299999999999996,1998,,0
436943,665032,1,0.4,2012,,0
437365,719730,0,1.0,2015,,0
437365,673742,0,0.01,2015,,0
437365,662759,0,0.5,2015,,0
437365,650198,1,0.3,2015,,0
437365,635079,0,1.0,2015,,0
438926,628799,0,0.51,2012,,0
439938,717650,1,0.965,2001,,0
444742,675666,0,0.7,2011,,0
447562,402642,1,0.4,1992,,0
447781,725612,1,1.0,2008,,0
447781,669199,0,0.073,2010,,0
447781,379493,1,1.0,2009,,0
449376,260191,1,0.51,2014,,1
449488,273973,1,1.0,2013,,0
449863,724032,1,0.15,2014,,0
449863,690197,1,0.51,2000,,0
450711,714371,0,0.002,2012,,0
450711,703532,0,0.88,1997,,0
450711,690786,0,0.1,2015,,0
451403,636634,1,0.067,2013,,0
453606,683058,1,0.49,2012,,0
454369,640793,1,0.59,2009,,0
457488,668312,0,0.2,2011,,0
457670,666947,0,0.5,2006,,0
458949,458949,1,0.33299999999999996,1992,,0
459607,669309,1,0.1,2015,,0
459607,498388,1,0.7,2015,,0
459607,476371,1,0.9,2015,,0
459607,38911,1,0.33299999999999996,2015,,0
459804,715101,0,0.015,2011,2013.0,0
461939,650004,0,0.9990000000000001,2014,,0
461939,643915,1,1.0,2013,2015.0,0
462076,635597,1,0.5,2014,,0
466935,721326,1,0.996,2012,,0
467266,630248,0,0.72,2013,,0
467952,148322,1,0.036000000000000004,2012,,0
469852,649146,0,0.127,2000,2013.0,0
471405,366419,1,0.5,2007,,0
471405,290385,1,0.45,2008,,0
476712,732661,1,1.0,1993,,0
477820,720919,1,0.8,2010,,0
477820,709270,1,0.9,2008,,0
477820,706987,0,0.027999999999999997,2015,,0
477820,699570,1,0.33299999999999996,2009,,0
477820,682981,0,0.057,2008,,0
477820,674450,1,0.34,2014,,0
477820,388682,1,0.5,2006,,0
477820,258580,1,0.027000000000000003,2006,,0
478730,642,1,0.8420000000000001,2015,,0
480207,702164,1,0.05,2015,,0
480207,628071,1,0.0,2014,,0
480207,434248,1,0.05,2014,,0
480800,691708,0,1.0,2013,,0
480800,665841,0,0.51,2006,,0
480800,660934,0,1.0,2010,,0
480800,650388,0,1.0,2004,,0
480800,642886,0,0.51,2014,,0
480800,626029,0,0.51,2000,,0
480800,522362,1,1.0,2003,,0
480800,437619,1,1.0,2011,,0
482803,667408,0,0.6,2002,2012.0,0
482803,632423,0,0.9,2005,,0
482803,271199,1,0.33299999999999996,2002,,0
483054,701711,1,1.0,2000,2015.0,0
483054,695158,0,0.5,2003,,0
483054,684946,1,0.2,2002,,0
483054,660652,0,0.52,1997,2004.0,0
483054,652964,0,1.0,2011,,0
483054,646789,1,0.05,2001,,0
483054,644763,0,0.51,2000,2004.0,0
483054,431727,1,0.5,2005,,0
483054,167977,1,0.46,2000,,0
483054,17515,1,0.22,2005,,0
483097,723417,1,1.0,1998,2012.0,0
487999,675171,1,0.14300000000000002,2015,,0
487999,113918,1,1.0,2015,,0
489922,673315,0,1.0,2015,,1
491118,734804,0,1.0,2013,,0
491118,729807,0,0.0,2002,,0
491118,716367,0,0.0,2002,,0
491118,678922,0,1.0,2013,,0
492345,736924,0,0.75,2004,2005.0,0
492345,225601,1,0.0,2000,,0
494746,4495,1,0.5,2012,,0
494771,709885,1,0.96,2006,2011.0,0
494771,670341,1,0.667,1992,2006.0,0
494771,335512,1,0.33299999999999996,2005,,0
495316,656303,0,0.03,2010,,0
495316,646515,1,0.6,2002,,0
495316,284172,1,0.23800000000000002,2008,,0
495316,20959,1,0.29,2001,,0
497939,734521,1,0.1,2004,,0
497939,653969,1,0.063,2015,,0
499182,738220,1,0.99,2015,,0
499182,706297,1,0.25,2012,,0
499182,660960,0,0.2,2013,,0
499182,75617,1,0.99,2015,,0
499787,711771,1,0.25,1985,,0
499787,703360,0,1.0,1989,1997.0,0
499787,119105,1,0.04,1997,,0
500919,693107,0,0.95,2010,,0
500919,320747,1,0.1,2013,,0
501461,247209,1,0.2,2015,,0
501941,736364,0,1.0,2014,,0
501986,700883,0,1.0,2004,,0
501986,458166,1,1.0,2010,,0
504482,704327,0,0.02,2015,,0
504482,640567,0,0.99,2015,,0
505462,651712,1,0.4,1991,,0
507770,737336,0,1.0,2007,,0
507770,734261,0,1.0,2010,2012.0,0
507770,732586,0,1.0,2009,,0
507770,725446,0,0.9,2002,2005.0,0
507770,722907,0,0.1,2012,,0
507770,715880,1,1.0,2003,,0
507770,711858,0,1.0,2005,,0
507770,704147,0,1.0,2007,2015.0,0
507770,685340,0,0.976,2012,,0
507770,674094,1,1.0,2007,,0
507770,660248,0,0.9,2008,,0
507770,639660,0,1.0,2008,,0
507770,634779,0,0.12,2001,2007.0,0
507770,632095,1,0.218,1999,,0
507770,630895,0,1.0,2010,,0
507770,628657,0,1.0,2012,,0
507770,332515,1,1.0,1999,,0
508871,640200,0,1.0,2015,,0
509898,721034,0,0.6,2009,,0
511746,735467,0,0.45,2013,,0
512835,6267,1,1.0,2014,,0
513358,729716,1,0.5,2004,,0
517529,725488,1,0.0,2008,2010.0,0
517600,644341,0,0.0,2000,,1
517600,499638,1,0.0,2000,,1
518985,633054,1,0.03,2015,,0
519969,161144,1,0.083,2002,,0
520811,736903,0,0.1,2014,,0
520811,661892,0,0.2,2013,,0
520811,633334,0,1.0,2014,,0
521357,709686,0,1.0,2012,,0
521357,695028,0,1.0,2015,,0
521357,654945,0,1.0,2014,,0
521357,635153,0,1.0,2012,,0
521357,627687,0,1.0,2012,,0
521760,730684,1,0.33299999999999996,2013,,0
521760,725246,1,0.5,2014,,0
521760,501558,1,0.33299999999999996,2013,,0
521760,495438,1,0.5,2014,,0
521760,397181,1,0.5,2014,,0
521760,170599,1,0.5,2014,,0
521760,34465,1,0.33299999999999996,2013,,0
523598,712856,0,1.0,2015,,0
524425,654279,1,0.33,2015,,0
524425,148032,1,0.1,2015,,0
954,734716,0,0.5,2010,,0
954,721841,0,0.175,2013,,0
954,667070,0,0.4,2010,,0
2882,676592,1,1.0,2014,,0
5167,684597,0,0.5,2014,,1
6102,738880,1,1.0,2012,,0
6587,690861,0,1.0,2009,,0
8195,692943,0,0.008,2005,,0
8425,676009,1,0.5,2011,,0
9066,287176,1,0.43,2014,,0
10828,364339,1,1.0,1992,,0
11300,717304,0,0.1,2007,,0
11300,684725,0,0.4,2009,,0
11300,682068,0,0.4,2004,,0
11300,674800,0,0.75,1988,,0
11535,725411,1,0.7,2015,,0
11918,652989,1,0.7,2008,,0
11918,271669,1,0.98,2014,,0
11918,156971,1,1.0,2010,,0
13228,79689,1,0.7,2010,,0
13599,727856,0,0.8,2014,,0
13599,665437,1,0.6,2011,,0
13599,656468,1,0.5,2012,,0
13599,440145,1,0.6,2009,,0
13599,213810,1,0.667,2010,,0
17907,665673,1,1.0,2011,,0
18082,733055,0,1.0,2014,,0
18082,701306,0,0.25,2014,,0
19006,732068,1,0.7,2003,,0
19085,685692,0,0.05,2015,,0
19799,729036,0,0.49,2013,,0
20010,718199,0,0.51,1988,,0
20637,728108,1,0.33299999999999996,2013,,0
20637,641459,0,0.05,1999,,0
20637,181992,1,0.5,2010,,0
22163,682821,0,1.0,1993,,0
22618,717550,0,1.0,2007,,1
22618,664516,0,0.49,2011,,1
22618,639176,0,0.4,2011,,1
22618,99399,1,0.33299999999999996,2013,,1
22730,627309,0,1.0,2006,,0
23242,126709,1,0.038,2014,,0
26140,94325,1,0.2,1996,,0
29229,648142,1,0.3,2004,2007.0,0
29229,305531,1,0.8,2003,,0
29399,683797,0,0.21,2012,,0
29399,638288,1,0.5,2014,,0
29399,637155,1,0.1,2003,,0
35996,691021,1,0.11199999999999999,2012,,0
35996,681168,0,0.05,2008,,0
35996,665525,0,0.046,2004,,0
35996,637560,1,0.2,2012,,0
35996,130854,1,0.17600000000000002,2013,,0
36592,721313,1,0.02,2010,,0
40981,471692,1,0.405,2011,,0
43070,703504,1,0.667,2014,,0
43070,402180,1,0.016,2015,,0
44764,649653,1,0.9,2014,,0
44764,642375,1,0.9,2014,,0
45070,651107,0,1.0,2015,,1
45959,679600,1,0.16,2011,,1
45959,659211,1,0.25,2013,,1
45959,346209,1,0.15,2013,,1
46536,688912,1,0.2,2012,,0
49515,677804,1,1.0,2003,2013.0,0
51056,209749,1,0.5,2014,,0
51056,64370,1,1.0,2012,,0
52833,697838,1,1.0,2015,,0
52833,674430,1,1.0,2014,,0
54201,675314,0,1.0,2014,,1
54404,715106,1,1.0,2001,2011.0,0
58426,694280,1,0.9329999999999999,2005,2007.0,0
58869,737668,0,1.0,2014,,0
58869,713187,0,0.298,2009,,0
58869,695760,0,1.0,2008,,0
58869,691288,0,1.0,2005,,0
58869,682588,0,0.99,2008,,0
58869,655348,0,1.0,2006,,0
58869,628061,0,1.0,2006,,0
67014,707179,0,1.0,2015,,0
68821,737675,0,0.5,2014,,0
68821,677922,1,0.33299999999999996,2015,,0
68821,664780,0,0.4,2015,,0
69203,655972,0,0.483,2014,,0
69203,646270,0,0.9990000000000001,2010,,0
69203,646258,0,0.021,2003,,0
69203,68236,1,0.3,2013,,0
72192,714631,0,0.8,2008,,0
73599,704769,1,0.2,2001,2011.0,0
77224,739266,0,0.49,2011,,0
77224,735422,0,0.05,1998,,0
77224,735009,0,1.0,2009,,0
77224,734987,0,0.5,2014,,0
77224,730462,1,0.45,2011,,0
77224,728972,0,1.0,2015,,0
77224,728780,1,0.5,2011,,0
77224,728288,0,0.4,2013,,0
77224,727528,0,0.27,2014,,0
77224,726747,0,0.758,2015,,0
77224,725581,0,0.99,2013,,0
77224,723172,0,0.51,2015,,0
77224,722812,0,0.29,2014,,0
77224,722022,0,0.08,2014,,0
77224,718283,1,1.0,2006,,0
77224,717548,0,0.51,2013,,0
77224,712633,0,0.1,2014,,0
77224,709522,0,1.0,2015,,0
77224,708062,1,0.9159999999999999,2009,,0
77224,706633,0,0.49,2014,,0
77224,706358,0,0.33299999999999996,2014,,0
77224,703536,1,0.16699999999999998,2013,,0
77224,701761,0,0.298,2011,,0
77224,701169,1,0.848,2010,,0
77224,700393,0,0.5,2011,,0
77224,695878,0,0.036000000000000004,1994,,0
77224,694339,0,0.33299999999999996,2008,,0
77224,693437,0,1.0,2012,,0
77224,689991,0,0.5,2014,,0
77224,688216,0,0.8,2014,,0
77224,683756,0,0.49,2014,,0
77224,680856,0,1.0,2014,,0
77224,680358,0,0.7,2013,,0
77224,679460,0,0.51,2015,,0
77224,676109,0,1.0,2012,,0
77224,672776,0,0.45,2013,,0
77224,672284,0,0.2,2015,,0
77224,672027,1,1.0,2015,,0
77224,665267,0,0.35,2011,,0
77224,664007,0,1.0,2014,,0
77224,660609,0,1.0,2014,,0
77224,656711,0,0.5,2015,,0
77224,654080,0,0.018000000000000002,2014,,0
77224,652175,0,0.45,2014,,0
77224,646969,0,1.0,2014,,0
77224,646279,0,0.332,2011,,0
77224,644629,0,0.8,2015,,0
77224,644176,0,0.4,2014,,0
77224,642118,0,0.49,2012,,0
77224,639294,0,0.49,2015,,0
77224,637061,0,0.2,2014,,0
77224,635896,0,0.49,2011,,0
77224,633622,0,1.0,2015,,0
77224,632438,0,0.377,2013,,0
77224,631122,1,0.387,2009,,0
77224,630907,0,0.15,2008,,0
77224,630090,0,0.49,2014,,0
77224,628844,0,1.0,2015,,0
77224,628712,0,0.72,2011,,0
77224,628471,1,0.514,2011,,0
77224,626926,0,1.0,2014,,0
77224,437735,1,0.20800000000000002,2003,,0
77224,418216,1,1.0,2012,,0
77224,378660,1,1.0,2005,,0
77224,304380,1,0.06,2012,,0
77224,197108,1,0.21,2013,,0
77224,168453,1,1.0,2012,,0
77224,115317,1,0.5,2010,,0
77224,11078,1,1.0,2012,,0
81356,628474,0,0.7,2014,,1
82460,100773,1,0.5,2014,,0
83249,723385,1,0.5,2002,,0
83249,345425,1,0.4,2000,,0
84162,628636,0,0.49,2015,,0
87325,666378,0,0.09,2014,,0
87325,664642,0,0.02,2013,,0
87325,647649,0,0.6,2013,,0
87325,637219,0,0.1,2013,,0
87325,636154,1,1.0,2014,,0
87325,628768,0,0.9,2012,,0
89726,680201,1,0.56,2010,2011.0,0
89726,652546,1,0.77,2007,,0
89726,652424,1,0.3,2005,2007.0,0
89726,631192,0,0.15,2014,,0
94710,81606,1,0.68,2009,,0
95469,682047,0,0.977,2015,,0
96633,662685,0,0.018000000000000002,2015,,0
97117,712420,0,0.39,2014,,0
99287,648451,1,0.9,2002,,0
99287,225601,1,0.0,2000,,0
99457,731007,1,0.55,2002,,0
99457,725903,1,0.2,2004,2007.0,0
99457,721158,0,0.3,2003,2008.0,0
99457,720050,0,1.0,1993,,0
99457,715090,1,0.67,2009,,0
99457,712748,1,1.0,1993,2006.0,0
99457,709173,1,0.381,2006,,0
99457,705328,1,1.0,1970,,0
99457,703675,1,1.0,1985,2007.0,0
99457,703389,1,0.55,2003,2009.0,0
99457,677336,1,0.1,2001,,0
99457,669682,1,0.217,2005,,0
99457,665305,1,0.45,1999,2006.0,0
99457,661721,1,0.16699999999999998,2002,2010.0,0
99457,649035,0,1.0,1996,2005.0,0
99457,647967,1,0.75,1999,2014.0,0
99457,635212,0,0.078,2005,,0
99457,511853,1,1.0,1993,,0
99457,297003,1,0.2,1996,,0
99457,77622,1,0.28,2005,,0
99475,723192,1,0.016,1992,,0
99475,715826,0,0.06,2013,,0
99475,671903,0,0.06,2002,,0
99475,670054,0,0.004,2004,,0
99475,661926,0,0.61,2013,,0
99475,649373,0,0.062,2003,,0
99475,626720,0,0.004,2002,,0
99475,625188,1,1.0,2010,2014.0,0
99475,173919,1,0.33299999999999996,2006,,0
99475,160780,1,1.0,1994,,0
100423,734150,0,0.47600000000000003,2000,,0
100423,693990,1,0.47,1997,2006.0,0
100423,685770,1,1.0,1988,2007.0,0
100423,656746,0,1.0,1994,2009.0,0
100423,639678,1,1.0,1997,,0
100743,700720,1,0.5,2002,,0
100743,685017,1,1.0,2005,,0
100743,644212,1,1.0,1950,,0
101028,524330,1,0.5,2011,,0
101458,726615,1,0.5,2004,,0
101458,725676,1,1.0,2014,,0
101458,705044,1,0.5,2003,2010.0,0
101458,701303,1,1.0,1998,2007.0,0
101458,651900,1,1.0,1985,,0
101458,625271,1,0.25,2004,2010.0,0
101458,392779,1,0.51,2013,,0
101458,168184,1,1.0,1993,,0
101715,668697,0,0.5,2015,,0
101820,713354,0,0.6,2010,,0
101820,672977,0,0.1,2013,,0
101820,655796,0,0.85,2011,2012.0,0
101820,643990,0,0.1,2013,2015.0,0
102760,137869,1,0.6,2015,,0
102808,718617,0,1.0,2013,,0
102808,702325,0,0.94,2011,,0
102808,700497,0,0.25,2014,,0
102808,686276,0,0.6,2014,,0
102808,672287,0,1.0,2011,,0
102808,649813,0,0.5,2012,2012.0,0
102808,649499,0,0.976,2012,,0
104910,652846,0,0.16699999999999998,2010,2013.0,0
104910,650422,1,1.0,2014,,0
104910,398494,1,0.7,2009,,0
105362,676272,0,0.45,2014,,0
105538,689239,0,0.05,2013,2015.0,0
107622,718697,0,0.557,2010,,0
107622,660863,0,0.8,2014,,0
107622,459192,1,0.8,2010,,0
107622,329146,1,0.2,2009,,0
111128,704100,0,0.01,2014,,0
111128,670720,0,0.091,2012,,0
111128,669898,0,0.03,2015,,0
111128,667127,0,0.06,2014,,0
111128,524251,1,0.125,2015,,0
111128,504188,1,0.1,2013,,0
111128,392913,1,0.1,2010,,0
111128,157540,1,0.01,2014,,0
111446,692122,0,0.2,2007,,0
111446,690050,0,1.0,2007,2009.0,0
112007,332987,1,1.0,2006,,1
113006,626367,0,0.16,2015,,1
113837,713189,1,1.0,2015,,0
113837,693170,0,1.0,2014,,0
115064,679493,0,0.9,2005,2007.0,0
119945,657924,0,1.0,2015,,0
122399,739603,0,0.5,2014,,0
123196,696194,0,1.0,2014,,0
126900,739608,1,0.1,2008,,0
127001,110826,1,1.0,2002,,0
128316,718425,1,0.1,2007,2010.0,1
128316,696775,1,0.49,2011,2012.0,1
128316,82844,1,0.99,1994,,1
129356,645995,1,0.32,2010,,0
129356,505394,1,0.25,2005,,0
129356,191830,1,0.125,2006,,0
130325,673719,1,0.7,2012,,0
131168,350477,1,1.0,2014,,0
132347,668592,0,0.51,2012,2014.0,0
133382,646481,0,0.7,2014,,0
133382,133766,1,1.0,1996,,0
133448,672509,1,0.33299999999999996,2004,2011.0,0
133448,644719,1,0.8,2001,2011.0,0
133671,629993,1,0.289,2014,,0
134805,677073,1,0.51,2012,,0
134805,653448,1,0.401,2007,,0
134805,631764,0,0.99,2009,2013.0,0
134805,287763,1,0.265,2011,,0
136236,739807,1,0.24,2004,,0
136236,725809,0,0.55,2012,,0
136236,691888,1,0.098,2003,2009.0,0
136236,637653,0,1.0,2014,,0
136510,716946,1,0.33299999999999996,2012,,0
136510,99013,1,1.0,2010,,0
142105,726992,0,1.0,2010,,0
142105,714220,0,0.245,2014,,0
142105,696487,0,0.2,2013,,0
142105,680608,1,1.0,1999,,0
142105,678649,1,1.0,2002,,0
142105,639948,0,1.0,2014,,0
142105,631912,0,1.0,2014,,0
142105,623453,1,0.5,1999,,0
142105,495739,1,1.0,2000,,0
142105,191036,1,1.0,2000,,0
142895,657969,0,1.0,2015,,0
142895,634204,0,0.146,2014,,0
142895,324234,1,1.0,2013,,0
143684,625075,0,1.0,2011,,1
148576,692175,1,0.33299999999999996,2015,,0
148576,635339,0,1.0,2015,,0
151565,720982,0,0.885,2006,,0
153227,656791,0,1.0,2013,,0
153227,632627,0,1.0,2015,,0
153738,693881,1,0.95,2014,,0
153738,637154,1,0.1,2013,,0
153738,231937,1,0.5,2010,,0
158743,721741,0,0.095,2013,,0
158743,647247,1,0.017,2015,,0
160477,345773,1,0.13,2010,,0
161024,357102,1,0.6,2009,,0
161686,26334,1,0.8,2005,,0
162214,737447,1,1.0,2011,,1
162438,651855,0,0.8,2011,,0
163926,657979,0,0.45,2008,,0
165576,731975,0,1.0,2013,,0
165576,716753,1,1.0,2010,,0
165576,687037,0,0.315,2014,,0
165576,669879,1,1.0,2013,2015.0,0
165576,661196,1,0.33299999999999996,2013,,0
165576,629099,0,1.0,2015,,0
165576,460096,1,1.0,2012,,0
165576,317359,1,0.047,2014,,0
167048,689364,1,0.1,1993,2006.0,0
167048,505091,1,0.25,2009,,0
167399,629064,0,0.7,2015,,0
168657,675020,1,0.36,2015,,0
168716,726315,0,0.33299999999999996,2014,,0
168716,659556,0,0.5,2012,,0
169677,702555,0,1.0,2013,,0
169677,413030,1,1.0,2005,,0
171117,670996,0,0.024,2014,,0
179333,739841,1,0.3,2014,,0
179333,707206,0,0.02,1998,,0
179333,687061,1,1.0,2011,2012.0,0
179333,663976,0,1.0,2013,,0
179333,632680,1,0.589,2005,,0
179333,516061,1,1.0,1997,,0
179333,446985,1,1.0,2006,,0
179333,356492,1,1.0,2011,,0
179333,288870,1,0.013999999999999999,1997,,0
179335,16495,1,0.7,2015,,0
181753,670101,0,0.3,2014,,0
181753,663172,0,0.5,2015,,0
185375,736349,0,0.38,2015,,0
187099,736411,0,1.0,2010,2011.0,1
187508,672129,1,0.8,2003,2012.0,0
187508,446668,1,0.8,2006,,0
187727,693789,1,0.1,2015,,0
187727,374730,1,0.079,2012,,0
188816,716834,0,0.03,2011,,0
189453,472236,1,0.556,2012,,0
190429,684720,1,0.51,2005,,0
190429,681532,1,0.5,2014,,0
190429,500567,1,1.0,2014,,0
190429,264310,1,1.0,2014,,0
194480,648702,0,0.6,2015,,0
194531,663940,0,0.45,2001,2006.0,0
196394,712593,0,0.33299999999999996,2014,,0
196865,734989,1,0.4,2014,,0
196865,520528,1,0.5,2013,,0
197212,648242,1,0.5,2001,,0
198120,671864,1,1.0,2008,,0
198582,737687,1,1.0,1995,2007.0,1
198694,734607,0,0.39,2010,2013.0,0
198694,685396,0,0.39,2010,,0
200367,226693,1,0.55,2015,,0
200367,43527,1,0.51,2015,,0
205204,703877,0,0.7,2011,,0
205204,697645,0,0.9,2012,,0
205387,740228,1,1.0,2010,,0
205387,662251,0,0.85,2011,,0
208504,713322,0,1.0,2007,2013.0,1
209122,690832,0,0.2,2010,2012.0,0
210485,688702,1,1.0,2006,,0
210485,143671,1,1.0,2008,,0
211360,719043,1,0.65,2014,,0
211360,677147,1,0.51,2013,,0
211360,657203,1,0.5,2014,,0
211360,636834,1,1.0,2015,,0
212067,674765,0,0.33799999999999997,2014,,0
212317,711364,0,0.51,2014,,0
212317,456357,1,0.0,2011,,0
212547,668563,0,0.2,2003,2007.0,0
212547,654364,0,0.5,2003,2008.0,0
215869,641902,0,0.85,2007,2015.0,1
219145,643685,0,1.0,2010,,0
219145,83064,1,1.0,2007,,0
219618,728924,0,1.0,2015,,1
219618,722042,0,1.0,2015,,1
219618,654160,0,1.0,2015,,1
