EID,WZCODE,RECRNUM,RECDATE,TARGET
396226,ZP02,40.0,2015-08,0
396484,ZP02,1.0,2015-03,0
399735,ZP02,2.0,2015-03,0
399735,ZP03,,2014-12,0
400484,ZP02,1.0,2015-08,0
400521,ZP02,13.0,2015-05,1
400966,ZP02,24.0,2015-07,0
401221,ZP02,7.0,2015-08,1
401221,ZP03,3.0,2015-05,1
401406,ZP02,10.0,2015-02,0
402219,ZP02,22.0,2015-08,0
402627,ZP03,2.0,2015-08,0
403635,ZP02,7.0,2015-08,0
403635,ZP01,,2014-10,0
405156,ZP02,8.0,2015-03,0
405156,ZP03,11.0,2015-06,0
408622,ZP02,15.0,2015-08,0
409611,ZP03,5.0,2015-03,0
410844,ZP02,18.0,2015-08,0
410844,ZP01,,2014-12,0
413496,ZP01,1.0,2015-01,0
413496,ZP03,36.0,2015-08,0
413893,ZP03,28.0,2015-08,0
414526,ZP02,4.0,2015-06,0
415755,ZP02,20.0,2015-08,0
415755,ZP03,9.0,2015-08,0
416412,ZP01,3.0,2015-01,0
416412,ZP03,21.0,2015-08,0
416412,ZP02,,2014-09,0
417562,ZP02,21.0,2015-08,0
417562,ZP03,2.0,2015-08,0
419757,ZP03,5.0,2015-03,0
421475,ZP01,1.0,2015-06,0
426156,ZP01,1.0,2015-01,0
432607,ZP02,1.0,2015-05,0
434655,ZP02,7.0,2015-08,0
434655,ZP03,4.0,2015-08,0
434735,ZP02,1.0,2015-07,0
434735,ZP03,12.0,2015-08,0
435122,ZP02,10.0,2015-08,0
436945,ZP01,65.0,2015-08,0
436945,ZP02,178.0,2015-08,0
436945,ZP03,121.0,2015-08,0
437655,ZP03,2.0,2015-08,0
437830,ZP02,36.0,2015-08,0
438801,ZP02,4.0,2015-03,1
439560,ZP02,50.0,2015-08,0
439560,ZP03,1.0,2015-01,0
441028,ZP03,3.0,2015-05,0
441445,ZP03,23.0,2015-02,1
444610,ZP02,1.0,2015-02,0
447021,ZP01,1.0,2015-07,0
447021,ZP03,14.0,2015-08,0
447021,ZP02,,2014-10,0
450398,ZP02,1.0,2015-01,0
452861,ZP02,29.0,2015-08,0
452861,ZP03,4.0,2015-08,0
452861,ZP01,,2014-12,0
455199,ZP02,16.0,2015-08,0
455199,ZP03,2.0,2015-03,0
455621,ZP02,52.0,2015-08,0
455621,ZP03,43.0,2015-08,0
455872,ZP02,12.0,2015-08,0
455872,ZP03,2.0,2015-06,0
456379,ZP03,5.0,2015-08,0
456468,ZP02,5.0,2015-07,0
456658,ZP02,34.0,2015-08,0
456658,ZP03,49.0,2015-07,0
458761,ZP02,1.0,2015-07,0
459459,ZP02,15.0,2015-08,0
461443,ZP02,204.0,2015-08,0
461443,ZP03,128.0,2015-08,0
463454,ZP01,1.0,2015-06,0
463454,ZP02,183.0,2015-08,0
463454,ZP03,31.0,2015-08,0
464236,ZP03,13.0,2015-03,0
465525,ZP02,32.0,2015-03,1
465525,ZP01,,2014-11,1
465845,ZP02,8.0,2015-08,0
466662,ZP02,22.0,2015-08,0
466662,ZP03,11.0,2015-02,0
466662,ZP01,,2014-09,0
467269,ZP02,18.0,2015-05,0
467269,ZP03,2.0,2015-03,0
468066,ZP02,31.0,2015-02,0
468066,ZP03,37.0,2015-01,0
469726,ZP03,1.0,2015-08,0
470346,ZP02,1.0,2015-08,0
470346,ZP03,3.0,2015-08,0
470446,ZP03,25.0,2015-08,0
470540,ZP02,66.0,2015-08,0
470540,ZP03,18.0,2015-08,0
470843,ZP03,5.0,2015-01,0
472521,ZP02,75.0,2015-08,0
472521,ZP03,66.0,2015-08,0
472816,ZP02,3.0,2015-01,0
474517,ZP03,10.0,2015-08,0
474993,ZP02,2.0,2015-07,0
475702,ZP02,6.0,2015-07,0
475702,ZP03,11.0,2015-08,0
475737,ZP03,19.0,2015-05,0
478884,ZP02,4.0,2015-05,0
478884,ZP01,,2014-10,0
478884,ZP03,,2014-12,0
479347,ZP02,2.0,2015-05,0
479741,ZP03,3.0,2015-07,1
482961,ZP02,1.0,2015-07,0
483442,ZP02,35.0,2015-08,0
483715,ZP02,9.0,2015-08,0
484817,ZP01,32.0,2015-08,0
484817,ZP02,28.0,2015-08,0
484817,ZP03,9.0,2015-08,0
485068,ZP02,13.0,2015-08,0
488258,ZP03,5.0,2015-04,0
489414,ZP02,8.0,2015-08,0
490261,ZP02,2917.0,2015-08,0
492908,ZP02,23.0,2015-08,0
494777,ZP02,1.0,2015-08,0
495201,ZP02,5.0,2015-08,0
497714,ZP02,5.0,2015-03,0
499869,ZP01,9.0,2015-06,0
499869,ZP02,180.0,2015-06,0
499869,ZP03,76.0,2015-08,0
503738,ZP02,5.0,2015-04,0
506238,ZP02,8.0,2015-08,0
506238,ZP03,11.0,2015-08,0
506238,ZP01,,2014-11,0
510765,ZP03,13.0,2015-08,0
510932,ZP02,27.0,2015-08,0
511046,ZP03,20.0,2015-08,0
511474,ZP02,12.0,2015-08,0
511861,ZP01,3.0,2015-02,0
511861,ZP03,2.0,2015-03,0
513466,ZP01,8.0,2015-08,0
513466,ZP03,15.0,2015-06,0
513466,ZP02,,2014-10,0
515344,ZP02,29.0,2015-06,0
515344,ZP03,49.0,2015-08,0
516748,ZP02,13.0,2015-01,0
516748,ZP03,,2014-11,0
519411,ZP01,20.0,2015-08,0
519411,ZP02,4.0,2015-07,0
520353,ZP03,2.0,2015-07,0
520603,ZP01,9.0,2015-08,0
520603,ZP02,14.0,2015-01,0
521850,ZP02,6.0,2015-03,0
523899,ZP03,1.0,2015-07,0
524237,ZP01,21.0,2015-08,0
525644,ZP02,3.0,2015-07,0
526243,ZP02,15.0,2015-08,0
1178,ZP02,1.0,2015-01,0
3624,ZP02,108.0,2015-08,0
3624,ZP01,,2014-11,0
5092,ZP03,12.0,2015-08,0
5092,ZP01,,2014-12,0
5625,ZP02,9.0,2015-08,0
5625,ZP03,4.0,2015-06,0
6036,ZP02,46.0,2015-08,0
7340,ZP02,64.0,2015-08,0
7340,ZP03,7.0,2015-03,0
8099,ZP02,15.0,2015-07,0
8099,ZP03,,2014-12,0
11370,ZP03,10.0,2015-06,0
13387,ZP01,4.0,2015-03,0
13387,ZP02,178.0,2015-08,0
15390,ZP03,5.0,2015-06,0
16232,ZP03,4.0,2015-06,0
18942,ZP02,68.0,2015-07,0
19342,ZP02,1.0,2015-04,0
19992,ZP02,1.0,2015-03,0
20464,ZP02,27.0,2015-08,0
20464,ZP03,18.0,2015-08,0
21635,ZP02,3.0,2015-03,0
21635,ZP03,9.0,2015-07,0
23207,ZP01,3.0,2015-02,0
24196,ZP02,20.0,2015-08,0
24906,ZP01,10.0,2015-08,0
24906,ZP02,49.0,2015-08,0
24906,ZP03,34.0,2015-08,0
25332,ZP03,6.0,2015-04,1
26732,ZP02,9.0,2015-07,0
28059,ZP02,12.0,2015-08,0
29815,ZP01,18.0,2015-08,1
30268,ZP02,1323.0,2015-08,0
33651,ZP02,34.0,2015-08,0
33651,ZP03,18.0,2015-04,0
34019,ZP02,9.0,2015-08,1
34019,ZP03,8.0,2015-08,1
35426,ZP02,167.0,2015-08,0
35426,ZP03,52.0,2015-08,0
37375,ZP02,14.0,2015-07,0
39292,ZP03,24.0,2015-08,1
40477,ZP02,26.0,2015-08,0
40477,ZP03,2.0,2015-08,0
40477,ZP01,,2014-10,0
44845,ZP01,1.0,2015-01,0
44845,ZP03,4.0,2015-05,0
45678,ZP02,3.0,2015-05,0
45678,ZP03,3.0,2015-07,0
46025,ZP01,10.0,2015-08,0
46025,ZP02,15.0,2015-08,0
47397,ZP02,31.0,2015-01,1
47524,ZP02,3.0,2015-08,0
50543,ZP02,9.0,2015-03,0
50945,ZP01,2.0,2015-01,0
54572,ZP03,8.0,2015-02,0
64726,ZP02,2.0,2015-08,0
65162,ZP01,1.0,2015-05,0
65162,ZP02,9.0,2015-08,0
66259,ZP03,3.0,2015-08,0
69407,ZP01,36.0,2015-08,0
69407,ZP03,9.0,2015-08,0
69996,ZP03,5.0,2015-04,0
70385,ZP03,24.0,2015-08,0
73066,ZP02,3.0,2015-05,0
73932,ZP01,20.0,2015-06,0
74525,ZP02,27.0,2015-08,0
76364,ZP02,3.0,2015-05,0
76364,ZP03,10.0,2015-08,0
76955,ZP02,11.0,2015-08,0
76955,ZP03,6.0,2015-08,0
76955,ZP01,,2014-09,0
81408,ZP03,3.0,2015-08,0
81989,ZP02,42.0,2015-08,0
82164,ZP02,63.0,2015-08,0
82164,ZP03,2.0,2015-03,0
84652,ZP03,7.0,2015-05,0
85494,ZP03,21.0,2015-03,1
85494,ZP02,,2014-12,1
86354,ZP02,29.0,2015-08,0
86354,ZP03,41.0,2015-06,0
87643,ZP02,7.0,2015-08,0
87643,ZP03,1.0,2015-04,0
88180,ZP02,21.0,2015-07,0
88180,ZP03,26.0,2015-08,0
90133,ZP02,19.0,2015-08,0
90133,ZP01,,2014-10,0
91806,ZP02,9.0,2015-08,0
91806,ZP03,11.0,2015-06,0
91806,ZP01,,2014-12,0
93422,ZP02,18.0,2015-08,0
93422,ZP03,9.0,2015-03,0
94113,ZP01,1.0,2015-05,0
94113,ZP02,75.0,2015-08,0
94113,ZP03,,2014-11,0
95949,ZP01,2.0,2015-01,0
95949,ZP02,,2014-11,0
95949,ZP03,,2014-10,0
96767,ZP03,4.0,2015-03,0
97660,ZP02,6.0,2015-07,0
98480,ZP03,3.0,2015-08,0
100327,ZP02,46.0,2015-08,0
101376,ZP01,13.0,2015-08,0
101376,ZP02,41.0,2015-08,0
101794,ZP01,1.0,2015-05,0
103329,ZP02,17.0,2015-04,0
103329,ZP03,,2014-10,0
103761,ZP02,12.0,2015-05,0
103761,ZP03,5.0,2015-06,0
103861,ZP02,8.0,2015-08,0
105278,ZP01,29.0,2015-08,0
105278,ZP02,90.0,2015-08,0
105278,ZP03,22.0,2015-03,0
108561,ZP03,3.0,2015-03,0
109063,ZP02,35.0,2015-08,0
109407,ZP02,17.0,2015-07,0
109407,ZP03,3.0,2015-08,0
109407,ZP01,,2014-10,0
110955,ZP03,2.0,2015-05,0
112192,ZP03,1.0,2015-03,0
113093,ZP02,5.0,2015-08,0
120268,ZP02,42.0,2015-08,0
120268,ZP03,,2014-10,0
120268,ZP01,,2014-09,0
120513,ZP02,2.0,2015-05,0
120513,ZP01,,2014-11,0
121267,ZP02,5.0,2015-07,0
121387,ZP01,6.0,2015-08,0
121848,ZP03,7.0,2015-05,0
121848,ZP02,,2014-10,0
122830,ZP01,2.0,2015-07,0
123230,ZP02,2.0,2015-04,0
123230,ZP03,7.0,2015-08,0
125912,ZP03,5.0,2015-08,0
127036,ZP02,3.0,2015-05,0
127036,ZP03,4.0,2015-08,0
128867,ZP02,6.0,2015-08,0
129419,ZP02,1.0,2015-07,0
129514,ZP03,5.0,2015-08,0
129815,ZP02,18.0,2015-08,0
132716,ZP03,7.0,2015-08,0
133102,ZP02,1.0,2015-08,0
133519,ZP02,14.0,2015-08,0
134110,ZP01,2.0,2015-01,0
134110,ZP02,32.0,2015-08,0
134110,ZP03,9.0,2015-06,0
137677,ZP01,6.0,2015-07,0
137982,ZP02,4.0,2015-04,0
141216,ZP02,27.0,2015-08,0
141216,ZP03,23.0,2015-08,0
142912,ZP02,23.0,2015-08,1
142912,ZP01,,2014-10,1
142981,ZP02,20.0,2015-08,0
144372,ZP03,6.0,2015-08,0
145433,ZP02,15.0,2015-08,0
145433,ZP03,31.0,2015-08,0
147829,ZP02,26.0,2015-08,0
147829,ZP03,6.0,2015-08,0
149425,ZP01,5.0,2015-03,0
149425,ZP02,20.0,2015-08,0
152108,ZP02,11.0,2015-08,0
153104,ZP03,34.0,2015-08,0
159629,ZP02,4.0,2015-03,0
162866,ZP02,36.0,2015-08,0
165124,ZP03,3.0,2015-06,0
168107,ZP03,10.0,2015-03,0
168107,ZP01,,2014-12,0
171374,ZP03,13.0,2015-04,0
171374,ZP02,,2014-10,0
174313,ZP03,8.0,2015-08,0
175498,ZP03,18.0,2015-08,0
178809,ZP02,3.0,2015-04,0
178809,ZP03,6.0,2015-07,0
179213,ZP03,13.0,2015-07,0
179213,ZP02,,2014-10,0
180641,ZP02,14.0,2015-08,1
180641,ZP01,,2014-10,1
181700,ZP02,1.0,2015-06,0
183200,ZP02,5.0,2015-04,0
183648,ZP01,1.0,2015-08,0
183648,ZP02,15.0,2015-08,0
183648,ZP03,4.0,2015-07,0
184731,ZP02,25.0,2015-08,1
184855,ZP02,30.0,2015-08,0
184855,ZP03,21.0,2015-08,0
185768,ZP02,181.0,2015-07,1
185859,ZP02,1.0,2015-06,0
188588,ZP02,117.0,2015-07,1
189788,ZP01,31.0,2015-08,0
189788,ZP02,188.0,2015-08,0
189788,ZP03,79.0,2015-08,0
191524,ZP03,3.0,2015-08,0
195523,ZP02,3.0,2015-03,1
195807,ZP03,1.0,2015-03,0
197279,ZP02,7.0,2015-06,0
199148,ZP03,2.0,2015-05,0
199148,ZP02,,2014-10,0
207289,ZP02,9.0,2015-07,0
207868,ZP02,24.0,2015-08,0
207868,ZP03,21.0,2015-08,0
208184,ZP02,12.0,2015-08,1
212159,ZP03,26.0,2015-08,0
213425,ZP02,2.0,2015-01,0
215128,ZP03,10.0,2015-05,0
215968,ZP02,68.0,2015-08,0
215968,ZP01,,2014-09,0
216129,ZP01,1.0,2015-01,0
216129,ZP02,40.0,2015-08,0
216894,ZP02,16.0,2015-02,0
216894,ZP03,3.0,2015-03,0
224166,ZP03,1.0,2015-06,0
224242,ZP01,5.0,2015-01,0
224242,ZP02,43.0,2015-08,0
224242,ZP03,40.0,2015-08,0
225621,ZP02,48.0,2015-08,0
225621,ZP03,28.0,2015-08,0
225621,ZP01,,2014-11,0
226044,ZP02,3.0,2015-08,0
226044,ZP03,4.0,2015-08,0
226517,ZP02,14.0,2015-07,0
229161,ZP02,3.0,2015-08,0
230931,ZP01,14.0,2015-05,0
230931,ZP02,,2014-12,0
233467,ZP02,27.0,2015-05,0
233554,ZP03,2.0,2015-06,0
234384,ZP02,5.0,2015-03,0
236385,ZP02,45.0,2015-08,0
236683,ZP03,4.0,2015-01,0
241362,ZP02,1.0,2015-07,0
241362,ZP03,11.0,2015-07,0
244391,ZP01,4.0,2015-04,0
244391,ZP02,36.0,2015-08,0
244391,ZP03,1.0,2015-06,0
248081,ZP03,16.0,2015-08,0
248081,ZP01,,2014-09,0
248291,ZP02,12.0,2015-08,0
249733,ZP02,14.0,2015-08,0
250112,ZP02,23.0,2015-08,1
251367,ZP03,2.0,2015-05,0
253063,ZP01,5.0,2015-08,0
253063,ZP02,34.0,2015-08,0
253063,ZP03,9.0,2015-03,0
255139,ZP02,42.0,2015-08,0
255139,ZP03,29.0,2015-07,0
256350,ZP02,18.0,2015-08,0
256350,ZP03,9.0,2015-08,0
257685,ZP01,8.0,2015-06,0
257685,ZP02,77.0,2015-08,0
257834,ZP02,11.0,2015-06,1
258255,ZP02,3.0,2015-05,0
258255,ZP03,1.0,2015-05,0
260413,ZP02,64.0,2015-08,0
260560,ZP01,1.0,2015-05,0
262108,ZP03,28.0,2015-06,0
262525,ZP03,2.0,2015-08,0
262730,ZP03,9.0,2015-05,1
267052,ZP02,31.0,2015-07,1
269240,ZP01,3.0,2015-01,0
270795,ZP03,1.0,2015-04,0
275014,ZP02,20.0,2015-08,0
275014,ZP01,,2014-09,0
275308,ZP03,16.0,2015-08,0
275490,ZP01,1.0,2015-02,0
275490,ZP03,7.0,2015-07,0
276539,ZP01,1.0,2015-01,0
276539,ZP03,7.0,2015-05,0
276842,ZP02,2.0,2015-05,1
276842,ZP03,5.0,2015-07,1
276847,ZP02,1.0,2015-08,0
276847,ZP03,,2014-11,0
279125,ZP01,1.0,2015-08,0
281604,ZP02,1.0,2015-03,0
281604,ZP03,3.0,2015-03,0
283579,ZP03,20.0,2015-08,0
284815,ZP01,4.0,2015-05,0
284850,ZP02,7.0,2015-03,0
289062,ZP02,1.0,2015-01,0
289062,ZP03,3.0,2015-08,0
289931,ZP02,6.0,2015-08,0
289931,ZP01,,2014-10,0
293346,ZP01,4.0,2015-07,0
294321,ZP02,34.0,2015-08,0
294321,ZP03,,2014-09,0
295876,ZP02,7.0,2015-03,0
295985,ZP03,15.0,2015-07,0
297113,ZP01,39.0,2015-04,1
297202,ZP02,2.0,2015-07,0
297202,ZP03,5.0,2015-08,0
299274,ZP02,30.0,2015-08,0
299274,ZP03,1.0,2015-05,0
299360,ZP02,8.0,2015-06,0
299826,ZP02,10.0,2015-08,0
302428,ZP03,6.0,2015-08,0
302428,ZP02,,2014-12,0
303339,ZP02,4.0,2015-08,0
303339,ZP03,,2014-12,0
303339,ZP01,,2014-12,0
304731,ZP02,91.0,2015-08,0
304731,ZP03,13.0,2015-08,0
308701,ZP01,4.0,2015-06,0
308701,ZP02,32.0,2015-08,0
309571,ZP02,3.0,2015-06,0
309571,ZP03,7.0,2015-08,0
310917,ZP02,17.0,2015-08,0
311608,ZP03,3.0,2015-01,0
311875,ZP02,7.0,2015-08,0
313326,ZP02,34.0,2015-06,0
313731,ZP01,4.0,2015-06,0
313731,ZP03,1.0,2015-04,0
314422,ZP03,6.0,2015-05,0
314813,ZP01,11.0,2015-08,0
314813,ZP02,50.0,2015-08,0
318653,ZP03,15.0,2015-01,0
319553,ZP03,5.0,2015-04,0
322391,ZP02,63.0,2015-08,1
322391,ZP03,6.0,2015-07,1
322391,ZP01,,2014-10,1
323755,ZP02,26.0,2015-08,0
323755,ZP03,18.0,2015-08,0
323755,ZP01,,2014-09,0
325103,ZP03,13.0,2015-08,0
325103,ZP02,,2014-09,0
325698,ZP03,2.0,2015-01,0
329569,ZP03,3.0,2015-03,0
330181,ZP02,37.0,2015-08,0
330181,ZP03,8.0,2015-03,0
330352,ZP02,2.0,2015-07,0
335543,ZP03,3.0,2015-07,0
338585,ZP02,33.0,2015-08,0
338585,ZP03,12.0,2015-08,0
339216,ZP02,36.0,2015-08,0
339216,ZP03,17.0,2015-02,0
341343,ZP02,56.0,2015-08,0
341343,ZP03,74.0,2015-08,0
345831,ZP02,1.0,2015-08,0
346250,ZP03,2.0,2015-03,0
347461,ZP02,4.0,2015-05,0
347461,ZP03,8.0,2015-08,0
347461,ZP01,,2014-10,0
348587,ZP02,30.0,2015-08,0
348587,ZP03,11.0,2015-08,0
348595,ZP02,101.0,2015-08,0
349180,ZP03,49.0,2015-08,0
350803,ZP02,29.0,2015-08,0
351059,ZP01,2.0,2015-07,0
351059,ZP03,1.0,2015-03,0
353101,ZP02,26.0,2015-08,0
353101,ZP01,,2014-11,0
353687,ZP02,28.0,2015-08,0
353687,ZP03,8.0,2015-01,0
356571,ZP03,6.0,2015-05,0
358394,ZP02,5.0,2015-01,0
365561,ZP02,52.0,2015-08,0
365561,ZP03,8.0,2015-06,0
370670,ZP02,1.0,2015-02,0
371766,ZP01,22.0,2015-08,0
371766,ZP02,32.0,2015-08,0
371766,ZP03,24.0,2015-08,0
373853,ZP02,29.0,2015-06,0
373853,ZP03,,2014-09,0
374363,ZP02,90.0,2015-07,0
375495,ZP01,6.0,2015-04,0
377148,ZP03,10.0,2015-08,0
377701,ZP02,2.0,2015-05,0
377701,ZP03,1.0,2015-03,0
378058,ZP01,3.0,2015-04,0
378058,ZP03,20.0,2015-08,0
378404,ZP02,22.0,2015-08,0
381373,ZP01,31.0,2015-08,0
381373,ZP02,7.0,2015-07,0
381864,ZP01,4.0,2015-06,0
382390,ZP02,444.0,2015-08,0
382390,ZP03,284.0,2015-08,0
382390,ZP01,,2014-12,0
385361,ZP02,2.0,2015-04,0
385361,ZP03,2.0,2015-07,0
385387,ZP02,3.0,2015-03,0
387282,ZP01,5.0,2015-07,0
387282,ZP02,44.0,2015-08,0
388013,ZP03,30.0,2015-08,0
390652,ZP02,16.0,2015-07,0
392034,ZP02,3.0,2015-06,0
392034,ZP03,2.0,2015-08,0
392337,ZP03,13.0,2015-08,0
394287,ZP02,36.0,2015-08,0
394287,ZP03,36.0,2015-07,0
394460,ZP02,16.0,2015-08,0
394460,ZP03,,2014-10,0
395777,ZP02,11.0,2015-07,0
399439,ZP02,8.0,2015-08,0
399508,ZP02,5.0,2015-06,0
399508,ZP01,,2014-11,0
399681,ZP03,2.0,2015-08,0
403385,ZP03,5.0,2015-05,0
404875,ZP02,28.0,2015-08,0
404875,ZP03,,2014-11,0
405280,ZP02,39.0,2015-08,0
407592,ZP02,4.0,2015-01,0
407592,ZP03,9.0,2015-07,0
407935,ZP02,17.0,2015-08,0
407935,ZP03,17.0,2015-08,0
411068,ZP02,27.0,2015-08,0
411315,ZP02,30.0,2015-08,1
413756,ZP02,3.0,2015-07,0
415259,ZP02,8.0,2015-08,0
415630,ZP03,25.0,2015-08,0
415941,ZP03,15.0,2015-06,0
415941,ZP01,,2014-12,0
416417,ZP02,1.0,2015-04,0
417593,ZP02,14.0,2015-08,0
420500,ZP03,6.0,2015-02,1
422969,ZP02,3.0,2015-04,0
424627,ZP02,42.0,2015-08,0
425156,ZP03,4.0,2015-06,0
425156,ZP02,,2014-11,0
426983,ZP01,2.0,2015-06,1
426983,ZP03,4.0,2015-06,1
429556,ZP01,6.0,2015-08,0
429556,ZP02,39.0,2015-08,0
429556,ZP03,8.0,2015-08,0
429761,ZP02,14.0,2015-08,0
433026,ZP02,2.0,2015-07,0
433026,ZP01,,2014-10,0
433166,ZP03,1.0,2015-08,0
433166,ZP01,,2014-12,0
434188,ZP03,4.0,2015-04,0
436990,ZP02,2.0,2015-01,0
436990,ZP03,8.0,2015-01,0
437938,ZP02,23.0,2015-08,0
439887,ZP03,5.0,2015-03,0
440579,ZP02,5.0,2015-07,0
440579,ZP03,4.0,2015-08,0
442354,ZP02,1.0,2015-08,0
442362,ZP02,1.0,2015-01,0
442362,ZP01,,2014-10,0
443283,ZP02,8.0,2015-05,0
444460,ZP03,6.0,2015-08,0
444460,ZP01,,2014-11,0
445799,ZP02,48.0,2015-04,0
449470,ZP02,20.0,2015-08,0
449470,ZP03,13.0,2015-07,0
449860,ZP03,5.0,2015-01,0
450896,ZP02,6.0,2015-03,0
452895,ZP02,13.0,2015-08,0
452895,ZP03,3.0,2015-04,0
452930,ZP03,2.0,2015-07,0
455094,ZP03,1.0,2015-04,0
455837,ZP03,12.0,2015-06,0
458308,ZP03,6.0,2015-01,0
462590,ZP03,29.0,2015-08,0
464749,ZP03,3.0,2015-04,0
464765,ZP01,1.0,2015-05,0
464765,ZP02,12.0,2015-08,0
464765,ZP03,3.0,2015-06,0
466108,ZP02,1.0,2015-07,0
466339,ZP03,14.0,2015-04,0
466501,ZP01,67.0,2015-01,0
466501,ZP02,16.0,2015-04,0
466501,ZP03,7.0,2015-03,0
471678,ZP01,4.0,2015-06,0
471678,ZP02,1.0,2015-05,0
471678,ZP03,5.0,2015-08,0
472763,ZP02,4.0,2015-05,0
473425,ZP01,1.0,2015-03,0
474326,ZP03,17.0,2015-07,0
475800,ZP01,6.0,2015-08,0
475875,ZP01,3.0,2015-05,0
477550,ZP02,2.0,2015-07,0
477749,ZP02,21.0,2015-08,0
477763,ZP01,1.0,2015-08,0
479817,ZP03,39.0,2015-08,0
483232,ZP02,5.0,2015-03,0
483824,ZP02,7.0,2015-07,0
484352,ZP03,3.0,2015-08,0
486101,ZP02,17.0,2015-08,0
486101,ZP03,3.0,2015-07,0
490841,ZP01,6.0,2015-07,0
490841,ZP02,31.0,2015-08,0
493352,ZP02,18.0,2015-04,0
493352,ZP03,14.0,2015-06,0
493894,ZP02,2.0,2015-08,0
495338,ZP03,3.0,2015-01,0
495370,ZP01,1.0,2015-05,0
495370,ZP03,,2014-11,0
496308,ZP02,7.0,2015-08,0
496308,ZP03,101.0,2015-05,0
497025,ZP02,8.0,2015-07,0
498893,ZP03,1.0,2015-06,1
500874,ZP02,6.0,2015-08,0
501342,ZP03,3.0,2015-08,0
502844,ZP02,3.0,2015-08,0
502896,ZP03,22.0,2015-08,0
504787,ZP03,14.0,2015-08,0
507121,ZP03,5.0,2015-08,0
507121,ZP02,,2014-10,0
510337,ZP02,7.0,2015-08,0
513642,ZP02,20.0,2015-08,1
513663,ZP01,224.0,2015-08,0
513663,ZP02,9.0,2015-08,0
513663,ZP03,97.0,2015-08,0
514207,ZP02,6.0,2015-07,0
515009,ZP02,13.0,2015-08,0
516191,ZP02,69.0,2015-08,0
516191,ZP03,12.0,2015-08,0
516970,ZP02,82.0,2015-08,0
516970,ZP03,6.0,2015-08,0
521481,ZP02,32.0,2015-02,1
522121,ZP03,7.0,2015-06,0
522144,ZP01,1.0,2015-07,0
522144,ZP02,23.0,2015-07,0
523503,ZP01,3.0,2015-01,0
523503,ZP03,8.0,2015-04,0
524922,ZP02,9.0,2015-08,0
524922,ZP03,4.0,2015-01,0
526039,ZP02,6.0,2015-06,0
15,ZP02,25.0,2015-07,1
882,ZP03,11.0,2015-02,0
882,ZP01,,2014-09,0
882,ZP02,,2014-09,0
2629,ZP03,20.0,2015-07,0
2679,ZP03,8.0,2015-08,0
4601,ZP02,11.0,2015-04,0
6247,ZP02,7.0,2015-08,0
8043,ZP02,6.0,2015-05,0
9308,ZP02,4.0,2015-07,0
9587,ZP02,19.0,2015-08,0
9587,ZP03,4.0,2015-08,0
13120,ZP02,5.0,2015-05,0
16616,ZP01,2.0,2015-06,0
16616,ZP03,,2014-12,0
17331,ZP02,10.0,2015-08,1
20119,ZP02,16.0,2015-04,0
20119,ZP03,10.0,2015-04,0
20761,ZP03,89.0,2015-07,0
21609,ZP02,1.0,2015-04,0
21697,ZP02,3.0,2015-08,0
25693,ZP02,17.0,2015-08,0
25693,ZP01,,2014-11,0
28214,ZP02,11.0,2015-08,0
29412,ZP03,6.0,2015-08,0
30087,ZP02,9.0,2015-08,0
30117,ZP01,8.0,2015-07,0
30117,ZP02,62.0,2015-08,0
30117,ZP03,,2014-10,0
30400,ZP02,2.0,2015-02,0
32203,ZP02,6.0,2015-08,0
36254,ZP01,2.0,2015-02,0
37936,ZP01,5.0,2015-05,0
37936,ZP03,1.0,2015-01,0
40360,ZP02,14.0,2015-08,0
41712,ZP02,3.0,2015-05,0
43111,ZP02,1.0,2015-05,0
43942,ZP03,13.0,2015-08,0
45122,ZP01,6.0,2015-08,0
45122,ZP02,15.0,2015-08,0
46015,ZP02,6.0,2015-08,0
48655,ZP02,7.0,2015-08,0
50487,ZP02,90.0,2015-08,0
57771,ZP02,100.0,2015-08,0
57771,ZP03,25.0,2015-08,0
57771,ZP01,,2014-10,0
58367,ZP01,7.0,2015-05,0
58367,ZP02,89.0,2015-08,0
58367,ZP03,12.0,2015-08,0
58477,ZP01,1.0,2015-03,0
59546,ZP01,3.0,2015-08,0
59546,ZP03,5.0,2015-08,0
62220,ZP02,7.0,2015-08,0
64151,ZP02,20.0,2015-08,0
65797,ZP02,13.0,2015-08,0
65797,ZP03,11.0,2015-08,0
66541,ZP01,22.0,2015-08,0
66541,ZP02,317.0,2015-08,0
66541,ZP03,20.0,2015-08,0
67956,ZP02,13.0,2015-08,1
69749,ZP03,6.0,2015-04,0
69784,ZP01,2.0,2015-01,0
69784,ZP03,,2014-10,0
70050,ZP03,1.0,2015-01,0
70100,ZP03,3.0,2015-08,0
70325,ZP02,5.0,2015-03,0
70619,ZP03,11.0,2015-08,0
71291,ZP03,9.0,2015-08,0
71291,ZP01,,2014-11,0
81705,ZP02,15.0,2015-08,0
84218,ZP02,6.0,2015-08,0
84662,ZP02,41.0,2015-07,0
84662,ZP03,6.0,2015-03,0
87083,ZP01,223.0,2015-08,0
87083,ZP02,175.0,2015-08,0
87168,ZP02,38.0,2015-08,0
87168,ZP03,,2014-11,0
91650,ZP02,1.0,2015-07,0
91732,ZP02,23.0,2015-07,0
91732,ZP01,,2014-10,0
92644,ZP03,2.0,2015-08,0
93516,ZP02,6.0,2015-08,0
