EID,TYPECODE,DJDATE,IFHOME,TARGET
240754,4005230,2014-01,1,0
240754,4839204,2014-12,0,0
240754,5489553,2015-06,1,0
240754,5610190,2015-07,0,0
240754,4577564,2014-09,1,0
240754,4814498,2014-12,0,0
240754,5743709,2015-08,1,0
240754,4218060,2014-06,0,0
240754,4034080,2014-02,0,0
240754,3141144,2013-11,0,0
240754,4072219,2014-03,0,0
250625,4107298,2014-04,1,0
250625,4144244,2014-05,1,0
250625,4174473,2014-05,0,0
266612,4280271,2014-06,1,0
268540,3140391,2013-11,0,0
268540,3154761,2013-11,0,0
268540,2972589,2013-09,0,0
268540,3194314,2013-12,0,0
268540,5463223,2015-06,0,0
268540,5497231,2015-07,0,0
268540,3205531,2013-12,0,0
268540,3203693,2013-12,0,0
268540,5450312,2015-06,0,0
268540,5254475,2015-05,0,0
268540,4369669,2014-07,0,0
268540,4226028,2014-06,0,0
268540,4864836,2014-12,0,0
268540,4864837,2014-12,0,0
268540,5445263,2015-06,0,0
268540,4941432,2015-01,0,0
268540,5551508,2015-07,0,0
268540,4810081,2014-12,0,0
268540,5337699,2015-05,0,0
268540,5745674,2015-08,0,0
268540,4479266,2014-08,0,0
268540,4951145,2015-01,0,0
268540,5039054,2015-03,0,0
268540,4257584,2014-06,0,0
270808,5698247,2015-08,1,0
270808,4708519,2014-11,1,0
273235,4024842,2014-02,1,0
302007,4817042,2014-12,1,1
302007,4205704,2014-04,1,1
303658,3029171,2013-09,1,0
314167,2999575,2013-09,0,0
314167,4937491,2015-01,1,0
314167,4490856,2014-08,0,0
325780,5262698,2015-05,0,0
335176,4144628,2014-05,1,0
335176,5646355,2015-07,1,0
335176,4607523,2014-10,1,0
335176,4944573,2015-01,1,0
335176,4194403,2014-05,1,0
335176,5611775,2015-07,1,0
335176,5034795,2015-03,1,0
335176,4451554,2014-08,1,0
348121,3158195,2013-11,1,0
348121,3071098,2013-10,1,0
348121,3213997,2013-12,1,0
348121,3003270,2013-09,1,0
348121,3116730,2013-11,1,0
348121,2986401,2013-09,1,0
348121,3184699,2013-12,1,0
348121,3097274,2013-11,1,0
348121,3150813,2013-11,1,0
348121,5722095,2015-08,1,0
348121,3017161,2013-09,1,0
348121,2972229,2013-09,1,0
348121,3003271,2013-09,1,0
348121,2972319,2013-09,1,0
348121,3067609,2013-10,1,0
348121,2986026,2013-09,1,0
348121,3010872,2013-09,1,0
348121,3045981,2013-10,1,0
348121,3141425,2013-11,1,0
348121,3245009,2013-12,1,0
348121,3097275,2013-11,1,0
348121,4490574,2014-08,1,0
348121,4315834,2014-07,1,0
348121,4116310,2014-04,1,0
348121,4581480,2014-09,1,0
348121,5774689,2015-08,1,0
348121,5294842,2015-05,1,0
348121,4685220,2014-10,1,0
348121,4654580,2014-10,1,0
348121,3977672,2014-01,1,0
348121,4384467,2014-07,1,0
348121,5568519,2015-07,1,0
348121,5344095,2015-05,1,0
348121,4785372,2014-11,1,0
348121,4348886,2014-07,1,0
348121,4553226,2014-09,1,0
348121,5381536,2015-06,1,0
348121,5728610,2015-08,1,0
348121,5427833,2015-06,1,0
348121,5445004,2015-06,1,0
348121,4659044,2014-10,1,0
348121,4701321,2014-11,1,0
348121,4652134,2014-10,1,0
348121,5492855,2015-07,1,0
348121,5691226,2015-08,1,0
348121,4852755,2014-12,1,0
348121,4225870,2014-06,1,0
348121,4621368,2014-10,1,0
348121,4826081,2014-12,1,0
348121,4490615,2014-08,1,0
348121,4662723,2014-10,1,0
348121,4026385,2014-02,1,0
348121,4743250,2014-11,1,0
348121,4846859,2014-12,1,0
353897,4320529,2014-07,1,0
355511,4043729,2014-03,1,0
368702,4061917,2014-03,1,0
368702,4764981,2014-11,1,0
368702,4655935,2014-10,0,0
382286,4936528,2015-01,1,0
385870,5618258,2015-07,1,0
392733,4590152,2014-09,1,0
396658,5301675,2015-05,0,0
396658,4159397,2014-05,0,0
396658,5286919,2015-05,0,0
396658,5485079,2015-06,0,0
396658,5227482,2015-04,0,0
396658,5127659,2015-03,0,0
396658,5430806,2015-06,0,0
396658,4076529,2014-03,0,0
396658,5390706,2015-06,0,0
396658,5587405,2015-07,0,0
396658,4166365,2014-05,0,0
396658,5440195,2015-06,0,0
396658,5244115,2015-04,0,0
396658,5350584,2015-05,0,0
396658,5174133,2015-04,0,0
396658,5402263,2015-06,0,0
396658,5722520,2015-08,0,0
396658,5374620,2015-06,0,0
396658,4195792,2014-05,0,0
396658,4063754,2014-03,0,0
396658,5407747,2015-06,0,0
396658,5295060,2015-05,0,0
396658,4181476,2014-05,0,0
396658,4063962,2014-03,0,0
396658,5082711,2015-03,0,0
396658,4259324,2014-06,0,0
396658,4135634,2014-04,0,0
396658,5215379,2015-04,0,0
396658,4104789,2014-04,0,0
396658,4118539,2014-04,0,0
396658,4118540,2014-04,0,0
396658,4104787,2014-04,0,0
396658,4393307,2014-07,0,0
396658,5145957,2015-03,0,0
396658,5218094,2015-04,0,0
396658,4130756,2014-04,0,0
396658,5146046,2015-03,0,0
411112,2975332,2013-09,1,0
411112,3066439,2013-10,0,0
411112,3126093,2013-11,0,0
411112,2971657,2013-09,0,0
411112,5503640,2015-07,0,0
411112,3087656,2013-10,0,0
411112,5479288,2015-06,0,0
411112,4608023,2014-10,0,0
416979,5532542,2015-07,1,0
416979,4467429,2014-08,1,0
419651,5492855,2015-07,1,0
423699,3206762,2013-12,1,0
428119,5413351,2015-06,1,0
428119,5306468,2015-05,1,0
429417,5007044,2015-02,1,0
429871,3239152,2013-12,1,0
430006,5493788,2015-07,1,0
430487,4615644,2014-10,1,0
430487,4594212,2014-09,1,0
438295,3006575,2013-09,0,0
438295,4173694,2014-05,0,0
444540,3151029,2013-11,0,0
444540,4016079,2014-02,0,0
444540,4056665,2014-03,0,0
444540,4829293,2014-12,0,0
444540,4146523,2014-05,1,0
444540,3239726,2013-12,0,0
445421,3027979,2013-09,0,0
445421,4296945,2014-06,0,0
445421,4817045,2014-12,1,0
445421,4815311,2014-12,1,0
447880,5343579,2015-05,1,0
450911,5212974,2015-04,1,0
455481,5493936,2015-07,1,0
455961,4534425,2014-09,0,0
456000,3182716,2013-12,0,0
456000,4642756,2014-10,1,0
456000,4742213,2014-11,1,0
456000,4791040,2014-12,1,0
456000,4671839,2014-10,1,0
456000,4640229,2014-10,1,0
456000,4400562,2014-07,1,0
456000,4748509,2014-11,1,0
456000,4103999,2014-04,1,0
456000,4104443,2014-04,1,0
458313,5225877,2015-04,1,0
465247,3967846,2014-01,0,0
471056,3191474,2013-12,0,0
471056,3191480,2013-12,0,0
475012,4650362,2014-10,0,0
478467,4527003,2014-09,0,0
478493,5420904,2015-06,0,0
478734,4517452,2014-09,0,0
482892,5254285,2015-05,1,0
493993,4778540,2014-11,0,0
493993,4778659,2014-11,0,0
497001,2981054,2013-09,1,0
497001,4390310,2014-07,0,0
497001,5522176,2015-07,1,0
497001,5744312,2015-08,1,0
499890,3239152,2013-12,1,0
505271,4245232,2014-06,0,0
505271,4047604,2014-03,0,0
505271,4245224,2014-06,0,0
506016,4272334,2014-06,0,0
508054,5250463,2015-04,0,0
508054,5227494,2015-04,0,0
509109,4275295,2014-06,1,0
509109,5400758,2015-06,1,0
512153,3196052,2013-12,0,0
512153,2994764,2013-09,1,0
512153,3231524,2013-12,1,0
512153,5208090,2015-04,1,0
512153,3233378,2013-12,0,0
512153,3026641,2013-09,1,0
512153,3013009,2013-09,1,0
512153,3169921,2013-12,1,0
512153,3185845,2013-12,1,0
512153,3103575,2013-11,1,0
512153,3225505,2013-12,0,0
512153,3071493,2013-10,1,0
512153,4707564,2014-11,1,0
512153,5440323,2015-06,1,0
512153,4047278,2014-03,1,0
512153,4589640,2014-09,1,0
512153,5395208,2015-06,0,0
512153,5499761,2015-07,1,0
512153,5180227,2015-04,1,0
512153,5397331,2015-06,1,0
512153,4891131,2014-12,1,0
512153,4822746,2014-12,1,0
512153,4029512,2014-02,1,0
512153,4141622,2014-05,1,0
512153,3983879,2014-01,1,0
512153,5187391,2015-04,0,0
512153,5670004,2015-08,1,0
512153,4417337,2014-08,1,0
512153,4597426,2014-09,1,0
512153,5259132,2015-05,1,0
512153,5317559,2015-05,1,0
512153,4763437,2014-11,1,0
512153,4752653,2014-11,1,0
512153,4270079,2014-06,1,0
512153,4791876,2014-12,1,0
512153,5618046,2015-07,1,0
512153,5278821,2015-05,1,0
512153,5619595,2015-07,1,0
512153,5775317,2015-08,1,0
512153,5763435,2015-08,1,0
512153,5597052,2015-07,1,0
512153,4197186,2014-05,1,0
512153,5496222,2015-07,1,0
512153,4263011,2014-06,1,0
512153,4812409,2014-12,1,0
512153,4211656,2014-05,1,0
512153,4370382,2014-07,1,0
512153,5574629,2015-07,1,0
512153,4487044,2014-08,1,0
512153,5676618,2015-08,1,0
512153,4489026,2014-08,1,0
512153,3986336,2014-01,1,0
512153,4924038,2015-01,0,0
512153,4276522,2014-06,1,0
512153,4837678,2014-12,1,0
512153,4339606,2014-07,1,0
512153,3986332,2014-01,1,0
512153,5034618,2015-03,0,0
512153,4611748,2014-10,0,0
512153,5581656,2015-07,1,0
512153,4407082,2014-07,1,0
512153,3964772,2014-01,0,0
512153,3988592,2014-01,1,0
512153,4416872,2014-08,1,0
512153,5306131,2015-05,1,0
512153,3992344,2014-01,1,0
512153,4824422,2014-12,1,0
512153,4466705,2014-08,1,0
512153,5325196,2015-05,1,0
512153,5732788,2015-08,1,0
512153,4775614,2014-11,1,0
512153,4108460,2014-04,0,0
512153,4736371,2014-11,1,0
512153,4288475,2014-06,1,0
512153,5505631,2015-07,1,0
512153,5289221,2015-05,1,0
512153,4596815,2014-09,1,0
512153,4293123,2014-06,1,0
512153,5584368,2015-07,1,0
512153,4866518,2014-12,1,0
512153,4263223,2014-06,1,0
512153,4838058,2014-12,1,0
512153,4047796,2014-03,1,0
512153,5402520,2015-06,1,0
512153,5468398,2015-06,1,0
512153,5484764,2015-06,1,0
512153,4262870,2014-06,1,0
512153,4122936,2014-04,1,0
512153,4383696,2014-07,0,0
512153,4857017,2014-12,1,0
512153,5312951,2015-05,1,0
512153,4177755,2014-05,1,0
512153,5279948,2015-05,1,0
512153,4769343,2014-11,1,0
512153,5354893,2015-05,1,0
512153,5304445,2015-05,1,0
512153,4643662,2014-10,1,0
512153,4591264,2014-09,1,0
512153,5609470,2015-07,1,0
512153,4158426,2014-05,1,0
512153,4826925,2014-12,1,0
512153,4758352,2014-11,1,0
512153,4240907,2014-06,1,0
512153,5525920,2015-07,1,0
512153,4645074,2014-10,1,0
512153,4498226,2014-08,1,0
512153,3226642,2013-12,1,0
512153,4354605,2014-07,1,0
521685,3194767,2013-12,1,0
522493,4115590,2014-04,0,0
522493,4007219,2014-01,0,0
4877,5074534,2015-03,1,0
5836,5297968,2015-05,1,0
8471,5720626,2015-08,1,0
14040,3222408,2013-12,1,0
15750,3228575,2013-12,0,0
15750,4382070,2014-07,0,0
15750,4003990,2014-01,0,0
20400,2972833,2013-09,1,0
20400,3241003,2013-12,0,0
20400,3113432,2013-11,1,0
20400,3119937,2013-11,0,0
20400,3074680,2013-10,0,0
20400,3197438,2013-12,1,0
20400,5501240,2015-07,0,0
20400,5696470,2015-08,0,0
20400,3030420,2013-09,1,0
20400,4993171,2015-02,0,0
20400,4354371,2014-07,0,0
20400,2984186,2013-09,0,0
20400,3220028,2013-12,0,0
20400,3172890,2013-12,0,0
20400,5556553,2015-07,0,0
20400,4944063,2015-01,0,0
20400,5507880,2015-07,0,0
20400,3097487,2013-11,0,0
20400,5695886,2015-08,0,0
20400,3238096,2013-12,1,0
20400,5185332,2015-04,0,0
20400,3154332,2013-11,0,0
20400,2995753,2013-09,0,0
20400,3228916,2013-12,1,0
20400,2987402,2013-09,1,0
20400,3032484,2013-09,0,0
20400,3028243,2013-09,0,0
20400,3195681,2013-12,0,0
20400,3180807,2013-12,1,0
20400,2994744,2013-09,0,0
20400,3189764,2013-12,0,0
20400,3025377,2013-09,0,0
20400,3136580,2013-11,0,0
20400,5749794,2015-08,0,0
20400,3160645,2013-11,1,0
20400,4093292,2014-04,0,0
20400,5104545,2015-03,0,0
20400,3010871,2013-09,1,0
20400,3037817,2013-10,1,0
20400,3177751,2013-12,0,0
20400,3175656,2013-12,0,0
20400,3171409,2013-11,1,0
20400,4919472,2015-01,0,0
20400,3085573,2013-10,0,0
20400,4364519,2014-07,0,0
20400,4070964,2014-03,0,0
20400,3190127,2013-12,0,0
20400,3074402,2013-10,1,0
20400,3029240,2013-09,1,0
20400,5331082,2015-05,0,0
20400,4049165,2014-03,0,0
20400,4845716,2014-12,0,0
20400,5428156,2015-06,1,0
20400,4216068,2014-05,0,0
20400,4610504,2014-10,0,0
20400,4553961,2014-09,0,0
20400,5536430,2015-07,0,0
20400,4829503,2014-12,1,0
20400,5167267,2015-04,1,0
20400,4380419,2014-07,1,0
20400,5623509,2015-07,1,0
20400,4130928,2014-04,0,0
20400,4760021,2014-11,1,0
20400,3988408,2014-01,0,0
20400,4106902,2014-04,1,0
20400,4672387,2014-10,0,0
20400,4051883,2014-03,0,0
20400,4646611,2014-10,0,0
20400,4367047,2014-07,0,0
20400,5648536,2015-07,0,0
20400,5355021,2015-05,1,0
20400,4376326,2014-07,1,0
20400,5372550,2015-06,0,0
20400,3995896,2014-01,0,0
20400,4536058,2014-09,1,0
20400,5775317,2015-08,1,0
20400,5676568,2015-08,0,0
20400,4455210,2014-08,0,0
20400,4797739,2014-12,0,0
20400,5293761,2015-05,0,0
20400,5379128,2015-06,1,0
20400,4146075,2014-05,0,0
20400,4310986,2014-07,0,0
20400,5664817,2015-08,1,0
20400,4844140,2014-12,0,0
20400,4124938,2014-04,1,0
20400,4177270,2014-05,0,0
20400,5684897,2015-08,1,0
20400,5210083,2015-04,0,0
20400,4120092,2014-04,1,0
20400,5455322,2015-06,1,0
20400,4351829,2014-07,1,0
20400,5590972,2015-07,0,0
20400,4823213,2014-12,0,0
20400,4843806,2014-12,0,0
20400,5479319,2015-06,0,0
20400,4797757,2014-12,0,0
20400,5686164,2015-08,0,0
20400,5479314,2015-06,0,0
20400,5556605,2015-07,0,0
20400,4921811,2015-01,0,0
20400,5191795,2015-04,0,0
20400,5101531,2015-03,0,0
20400,4415718,2014-08,1,0
20400,4066950,2014-03,1,0
20400,4292973,2014-06,0,0
20400,5725502,2015-08,1,0
20400,4802774,2014-12,0,0
20400,4268840,2014-06,0,0
20400,4260046,2014-06,1,0
20400,4080004,2014-04,0,0
20400,4311061,2014-07,0,0
20400,4453764,2014-08,0,0
20400,4742882,2014-11,1,0
20400,4731432,2014-11,1,0
20400,4581878,2014-09,0,0
20400,4380467,2014-07,1,0
20400,4549516,2014-09,0,0
20400,4993463,2015-02,0,0
20400,5143443,2015-03,1,0
20400,5438702,2015-06,0,0
20400,5442121,2015-06,1,0
20400,5444056,2015-06,0,0
20400,4303210,2014-07,1,0
20400,5442124,2015-06,1,0
20400,5003256,2015-02,1,0
20400,4767745,2014-11,0,0
20400,4266947,2014-06,0,0
20400,4925174,2015-01,0,0
20400,4767667,2014-11,0,0
20400,4525279,2014-09,0,0
20400,4284975,2014-06,1,0
20400,5003252,2015-02,1,0
20400,4110544,2014-04,0,0
20400,4835678,2014-12,1,0
20400,5322476,2015-05,1,0
20400,5675149,2015-08,0,0
20400,4145422,2014-05,1,0
20400,4870489,2014-12,1,0
20400,5225669,2015-04,0,0
20400,4739133,2014-11,1,0
20400,3092192,2013-10,1,0
20400,5603245,2015-07,1,0
21035,5466088,2015-06,1,0
28280,5636798,2015-07,0,0
28280,2984058,2013-09,0,0
28280,3058699,2013-10,1,0
28280,2992782,2013-09,0,0
28280,4522083,2014-09,0,0
28280,4841731,2014-12,0,0
28280,4153704,2014-05,0,0
28280,4437406,2014-08,0,0
28280,5316186,2015-05,0,0
28280,4056432,2014-03,0,0
28280,4857841,2014-12,0,0
28280,3978761,2014-01,0,0
31241,4003956,2014-01,1,0
31241,4396649,2014-07,1,0
32422,3127991,2013-11,1,0
32422,4705804,2014-11,1,0
32422,4705751,2014-11,1,0
41209,5257918,2015-05,0,0
41209,5200584,2015-04,0,0
54136,3245351,2013-12,0,0
54170,4732400,2014-11,0,1
55934,4830821,2014-12,0,0
64609,3975527,2014-01,1,0
72373,5425966,2015-06,0,0
76510,3205441,2013-12,0,0
76510,3208856,2013-12,0,0
86482,2975182,2013-09,1,0
86482,3221319,2013-12,1,0
86482,5326763,2015-05,1,0
86482,4100767,2014-04,1,0
86482,5603854,2015-07,1,0
86482,4064970,2014-03,1,0
86482,4022053,2014-02,1,0
86482,5616207,2015-07,1,0
88881,4758917,2014-11,1,0
90221,4022581,2014-02,1,0
90221,4843106,2014-12,1,0
97586,2981054,2013-09,1,0
100891,3087797,2013-10,1,0
100891,4047382,2014-03,1,0
100891,4047380,2014-03,1,0
103700,5446183,2015-06,1,0
103700,5561593,2015-07,1,0
114133,4769040,2014-11,1,0
114213,3019270,2013-09,0,0
114213,5742600,2015-08,0,0
114213,5764381,2015-08,1,0
114213,4433765,2014-08,1,0
114213,5371395,2015-06,0,0
114213,4409143,2014-07,1,0
114213,4901244,2015-01,1,0
114213,4232410,2014-06,1,0
114213,5635165,2015-07,1,0
114213,4744755,2014-11,1,0
114213,5333748,2015-05,1,0
114213,5201363,2015-04,1,0
114213,4396649,2014-07,1,0
114213,5601567,2015-07,1,0
114213,5644655,2015-07,1,0
114213,5120433,2015-03,1,0
114213,5483332,2015-06,0,0
114213,5532544,2015-07,1,0
114213,5200674,2015-04,1,0
114213,5500759,2015-07,1,0
114213,5200681,2015-04,1,0
114213,5269354,2015-05,1,0
117059,5624438,2015-07,1,0
117059,4561848,2014-09,1,0
117059,5608410,2015-07,0,0
117059,4813115,2014-12,1,0
117059,4502171,2014-09,1,0
123699,5010520,2015-02,0,0
123699,5643492,2015-07,1,0
123699,4581107,2014-09,0,0
127959,4287033,2014-06,0,0
127959,4666414,2014-10,0,0
127959,5656593,2015-08,1,0
135105,5186104,2015-04,0,0
135105,5631482,2015-07,0,0
136117,3054762,2013-10,1,0
151728,2981099,2013-09,1,0
151728,4219291,2014-06,1,0
151728,4161137,2014-05,1,0
151728,5643759,2015-07,1,0
151728,5124352,2015-03,1,0
151728,4487208,2014-08,1,0
151728,5501280,2015-07,1,0
151728,4533282,2014-09,1,0
151728,5066069,2015-03,1,0
151728,3968624,2014-01,1,0
153617,4276698,2014-06,1,0
153617,4417142,2014-08,1,0
153617,4454416,2014-08,1,0
153617,5733103,2015-08,1,0
153617,4594991,2014-09,1,0
153617,4827633,2014-12,1,0
153617,5493709,2015-07,1,0
160038,5495992,2015-07,0,0
160038,5341423,2015-05,0,0
165369,5458340,2015-06,0,0
165369,4856327,2014-12,1,0
165369,5003265,2015-02,1,0
165369,5186608,2015-04,1,0
165369,4999452,2015-02,1,0
165369,3982376,2014-01,1,0
165369,5266676,2015-05,1,0
172278,2972605,2013-09,1,0
173996,4573985,2014-09,0,0
173996,4759072,2014-11,0,0
173996,4207522,2014-05,1,0
173996,4974783,2015-01,0,0
173996,4927073,2015-01,0,0
173996,4222105,2014-06,0,0
173996,4161451,2014-05,0,0
173996,5486368,2015-06,0,0
173996,3180516,2013-12,0,0
187659,5321777,2015-05,1,0
195581,4199327,2014-05,1,1
201904,5553061,2015-07,1,0
210101,5651545,2015-08,1,0
214224,4929398,2015-01,1,0
214224,5019449,2015-02,1,0
215769,4603609,2014-10,0,1
225596,5233634,2015-04,1,0
226759,3028569,2013-09,0,0
226759,3975654,2014-01,0,0
232599,4620135,2014-10,0,0
235447,3175314,2013-12,1,0
235447,4883287,2014-12,1,0
235447,5292623,2015-05,1,0
240489,5770564,2015-08,1,0
240489,4132724,2014-04,1,0
240489,4463385,2014-08,1,0
242904,3208959,2013-12,1,0
242904,4107518,2014-04,1,0
242904,5197269,2015-04,1,0
242904,5460286,2015-06,1,0
242904,4197161,2014-05,1,0
244780,3224371,2013-12,1,0
244780,2994896,2013-09,1,0
244780,4533261,2014-09,1,0
244780,4489871,2014-08,0,0
244780,4786765,2014-11,1,0
244780,4968120,2015-01,0,0
244780,5112604,2015-03,1,0
244780,4203795,2014-05,1,0
244780,5635015,2015-07,1,0
244780,4498095,2014-08,1,0
244780,4404681,2014-07,0,0
244780,5004631,2015-02,1,0
244780,5748735,2015-08,1,0
244780,4570859,2014-09,1,0
246901,3239152,2013-12,1,0
247793,4643933,2014-10,1,0
247793,4305849,2014-07,1,0
247793,4269000,2014-06,1,0
247793,4841048,2014-12,1,0
247793,4399238,2014-07,1,0
247793,4262103,2014-06,1,0
247793,4630955,2014-10,1,0
270344,3215071,2013-12,0,0
270344,3180516,2013-12,0,0
270344,3201216,2013-12,1,0
270344,3100025,2013-11,1,0
270344,4861189,2014-12,0,0
270344,3033594,2013-09,1,0
270344,3146691,2013-11,0,0
270344,3190142,2013-12,1,0
270344,5770523,2015-08,0,0
270344,2978972,2013-09,1,0
270344,3237859,2013-12,0,0
270344,5739075,2015-08,0,0
270344,3003596,2013-09,0,0
270344,3205716,2013-12,1,0
270344,3031458,2013-09,0,0
270344,3141695,2013-11,1,0
270344,3126921,2013-11,1,0
270344,5199543,2015-04,0,0
270344,3225528,2013-12,1,0
270344,3096021,2013-11,1,0
270344,5074633,2015-03,1,0
270344,3995007,2014-01,1,0
270344,5781700,2015-08,1,0
270344,4020260,2014-02,1,0
270344,5048045,2015-03,1,0
270344,4486920,2014-08,0,0
270344,4506695,2014-09,1,0
270344,5554092,2015-07,1,0
270344,4489069,2014-08,0,0
270344,4177427,2014-05,1,0
270344,4046092,2014-03,0,0
270344,4273896,2014-06,0,0
270344,4332155,2014-07,1,0
270344,5489500,2015-06,1,0
270344,4314490,2014-07,0,0
270344,5378050,2015-06,0,0
270344,5759030,2015-08,1,0
270344,5378048,2015-06,0,0
270344,4639116,2014-10,1,0
270344,5453063,2015-06,1,0
270344,5205149,2015-04,0,0
270344,4624674,2014-10,1,0
270344,4184154,2014-05,1,0
270344,4176669,2014-05,0,0
270344,3975508,2014-01,1,0
270344,4571541,2014-09,1,0
270344,5265441,2015-05,0,0
270344,5677062,2015-08,1,0
270344,5066512,2015-03,0,0
270344,4049573,2014-03,1,0
270344,4230394,2014-06,0,0
270344,5779784,2015-08,0,0
270344,5005193,2015-02,1,0
270344,5316852,2015-05,1,0
270344,4544460,2014-09,1,0
270344,4992977,2015-02,1,0
270344,5489507,2015-06,1,0
270344,5239864,2015-04,0,0
270344,4049301,2014-03,1,0
270344,5676460,2015-08,1,0
270344,4886034,2014-12,0,0
270344,4644585,2014-10,1,0
270344,4093550,2014-04,0,0
270344,4498756,2014-08,0,0
270344,5266736,2015-05,0,0
270344,4817889,2014-12,1,0
270344,5092976,2015-03,1,0
270344,4633615,2014-10,0,0
270344,4775963,2014-11,1,0
270344,4135039,2014-04,0,0
270344,5034275,2015-03,1,0
270344,4605145,2014-10,1,0
270344,5355021,2015-05,1,0
270344,5734196,2015-08,1,0
270344,4657359,2014-10,0,0
270344,4651625,2014-10,0,0
270592,3194128,2013-12,1,0
270592,4447067,2014-08,1,0
270592,4450779,2014-08,1,0
270592,5618722,2015-07,1,0
270592,5685310,2015-08,1,0
270592,4470063,2014-08,1,0
270592,4575720,2014-09,1,0
270592,4391694,2014-07,1,0
270592,4359060,2014-07,1,0
270592,5738310,2015-08,1,0
270592,4450995,2014-08,1,0
270592,4403753,2014-07,1,0
270592,4384402,2014-07,1,0
270592,4436202,2014-08,1,0
270592,3977164,2014-01,1,0
271910,3149186,2013-11,1,0
271910,3094157,2013-10,1,0
276280,5202959,2015-04,1,0
277139,4297503,2014-06,0,0
277139,4166540,2014-05,0,0
277139,5031788,2015-02,0,0
277139,5338654,2015-05,0,0
284584,4930222,2015-01,1,0
284584,5471721,2015-06,1,0
284584,5112092,2015-03,1,0
284584,5494525,2015-07,1,0
284584,5413713,2015-06,1,0
284584,5764381,2015-08,1,0
284584,5268309,2015-05,1,0
284584,5764816,2015-08,1,0
284584,4982481,2015-02,1,0
284584,4234481,2014-06,1,0
284584,5037955,2015-03,1,0
284584,4987447,2015-02,1,0
284584,5112565,2015-03,1,0
284584,4135498,2014-04,1,0
284584,5744381,2015-08,1,0
284584,5049768,2015-03,1,0
284584,4370718,2014-07,1,0
284584,5006218,2015-02,0,0
284584,5113464,2015-03,1,0
284584,4313092,2014-07,1,0
284584,5414058,2015-06,1,0
284584,5601785,2015-07,1,0
284584,5254959,2015-05,1,0
284584,5119883,2015-03,1,0
284584,5119960,2015-03,1,0
284584,4241573,2014-06,1,0
287600,5369031,2015-06,0,0
287600,4510239,2014-09,0,0
287713,5722337,2015-08,0,0
287713,4034360,2014-02,0,0
287713,5641144,2015-07,0,0
287713,4405950,2014-07,0,0
287713,4986679,2015-02,0,0
294094,3230397,2013-12,1,1
306567,4497925,2014-08,1,0
306567,5339749,2015-05,1,0
306567,4871329,2014-12,1,0
310223,5260315,2015-05,1,0
310454,4602763,2014-10,1,0
316503,5455294,2015-06,1,0
331623,4509027,2014-09,1,0
335713,5664442,2015-08,1,0
335713,5664621,2015-08,1,0
335713,4335707,2014-07,1,0
362598,5260237,2015-05,1,0
374560,5562614,2015-07,1,0
374560,3977752,2014-01,1,0
374560,4470636,2014-08,1,0
374560,5512295,2015-07,0,0
374560,4233505,2014-06,1,0
374560,4400687,2014-07,1,0
379327,5334160,2015-05,0,0
380545,2984752,2013-09,1,0
380545,4435387,2014-08,0,0
380545,5383283,2015-06,1,0
380545,4625025,2014-10,1,0
380545,5733173,2015-08,1,0
380545,5733103,2015-08,1,0
380545,4103836,2014-04,1,0
381968,4367324,2014-07,0,0
386324,3046031,2013-10,1,0
