EID,ALTERNO,ALTDATE,ALTBE,ALTAF,TARGET
324670,05,2014-01,50,200,0
324670,27,2014-01,50,200,0
326841,05,2015-02,100,1100,0
328262,27,2014-02,200,1000,0
328262,05,2014-02,200,1000,0
328981,05,2014-01,30,100,0
328981,27,2014-01,30,100,0
329057,05,2015-04,50,100,1
329121,05,2015-07,500,1500,0
331922,05,2015-04,3,200,0
332465,05,2014-08,100,500,1
333430,05,2014-07,10,500,0
335160,05,2015-06,11,100,1
335160,05,2015-06,11万元,100万元,1
335160,05,2015-06,11,100,1
335160,05,2015-06,11万元,100万元,1
335572,05,2014-05,100,166.6,0
336339,05,2014-07,10,100,0
336442,05,2013-11,50,200,0
336442,27,2013-11,50,200,0
338005,05,2014-07,100,1000,0
338162,27,2013-12,0,3,0
339108,05,2014-02,3.27,10000,0
339108,27,2014-02,3.27,10000,0
339113,27,2013-09,10,300,0
339113,05,2013-09,10,300,0
341239,05,2014-09,300,2000,0
341476,05,2014-11,50,100,0
342626,05,2015-02,300,2000,0
343684,05,2014-03,10,100,0
345313,05,2014-08,500,1000,1
345313,05,2015-06,1000,2000,1
345313,05,2015-06,1000万元,2000万元,1
345313,05,2014-08,500万元,1000万元,1
345313,05,2014-08,500,1000,1
345313,05,2015-06,1000,2000,1
345313,05,2015-06,1000万元,2000万元,1
345313,05,2014-08,500万元,1000万元,1
347734,05,2014-11,50,500,0
348141,05,2014-05,3,200,0
350778,27,2013-10,10,100,0
350778,05,2013-10,50,100,0
350778,27,2013-10,10万元,100万元,0
350778,05,2013-10,50万元,100万元,0
350778,27,2013-10,10,100,0
350778,05,2013-10,50,100,0
350778,27,2013-10,10万元,100万元,0
350778,05,2013-10,50万元,100万元,0
351214,05,2015-04,30,1030,0
351651,05,2014-10,3,520,0
351651,05,2014-10,3万元,520万元,0
351651,05,2014-10,3,520,0
351651,05,2014-10,3万元,520万元,0
351670,05,2014-09,50,1000,0
352246,05,2014-09,10,100,1
352359,05,2014-12,50,518,0
359818,05,2015-01,3,100,0
361207,05,2015-02,150,151,0
364091,27,2013-10,2000,3000,0
364091,05,2013-10,2000,3000,0
367187,05,2015-05,10,100,0
372591,05,2014-12,15800,50000,0
374998,05,2015-03,100万元,5000万元,1
375754,05,2014-05,10,100,0
375925,05,2014-08,30,100,0
376281,05,2015-05,50,100,0
376281,05,2015-05,50万元,100万元,0
376281,05,2015-05,50,100,0
376281,05,2015-05,50万元,100万元,0
376439,05,2015-01,3,50,0
376671,05,2015-03,118,600,0
376912,27,2014-02,20,100,0
378138,05,2013-09,100,500,1
378138,27,2013-09,100,500,1
379002,05,2014-04,10,100,0
381314,05,2015-08,10,500,0
381385,05,2015-01,10,300,0
381966,27,2014-01,100万元,1000万元,0
381966,05,2014-01,100万元,1000万元,0
382567,05,2014-12,50,518,0
382729,05,2015-05,3,100,1
386322,05,2014-08,10.1,50,0
386739,05,2014-04,50万元,518万元,0
387064,05,2014-03,10,500,0
387064,05,2015-02,500,50,0
389621,05,2015-06,100,600,1
390106,05,2014-05,500,4000,0
390106,05,2014-07,4000,5000,0
393053,05,2014-08,21198.8154,31798.2231,0
396507,05,2015-07,100,205,0
396507,05,2015-07,100,205,0
397177,05,2015-07,10,300,0
398504,27,2013-12,3,100,1
398504,05,2013-12,3,100,1
399524,05,2014-07,1000,1100,0
399524,05,2014-07,1000万元,1100万元,0
399524,05,2014-07,1000,1100,0
399524,05,2014-07,1000万元,1100万元,0
400307,05,2014-09,10,100,0
400775,05,2014-10,30,50,1
403441,05,2015-07,100,200,1
404132,05,2015-01,50,100,0
404820,05,2014-06,300,960,0
405172,05,2014-08,30,500,0
406411,05,2014-09,10,1000,0
406664,05,2015-04,20,50,1
407619,05,2015-03,100,500,0
408209,27,2015-04,50,5000,0
408209,05,2015-04,50,5000,0
409194,05,2014-08,50,150,0
410341,05,2015-01,50,300,0
410900,05,2014-05,10,218,0
412284,05,2015-05,10,1000,0
413039,05,2015-03,50,300,0
413107,05,2014-05,10,1000,0
415913,05,2014-09,50,100,1
416093,27,2013-11,10,100,0
416093,05,2013-11,10,100,0
418469,05,2014-12,10,1000,1
418469,05,2014-12,10万元,1000万元,1
418469,05,2014-12,10,1000,1
418469,05,2014-12,10万元,1000万元,1
420209,05,2014-09,1000,3500,0
422108,05,2014-09,124,5448.188588,0
424850,05,2013-12,10,100,0
424850,27,2013-12,10,100,0
426025,27,2015-06,30,300,0
426025,05,2015-06,30,300,0
426518,27,2013-10,300,500,0
426518,05,2013-10,300,500,0
428741,05,2014-06,2000,10000,0
429219,05,2014-12,10,100,0
431756,05,2014-06,100,500,0
432001,05,2015-07,10,500,0
434397,05,2014-05,10,108,1
434881,27,2013-09,60,100,0
434881,05,2013-09,60,100,0
434883,05,2014-04,5100,25100,1
435824,05,2014-07,200,300,1
435824,05,2014-07,200万元,300万元,1
435824,05,2014-07,200,300,1
435824,05,2014-07,200万元,300万元,1
436265,05,2015-04,10,360,0
437098,05,2014-04,5,100,0
438372,05,2014-05,100,1100,0
438930,05,2014-07,10000,275300,0
439177,05,2015-01,15,150,0
440398,05,2014-04,15,100,0
441394,05,2014-10,50,120,1
441510,05,2013-09,200,40,0
442010,27,2013-10,100,500,0
442010,05,2013-10,100,500,0
444481,27,2014-01,0,10,0
444902,05,2014-06,20500,27000,0
445933,05,2015-06,50,1000,0
448866,05,2014-09,200,500,0
449022,05,2015-04,200,600,0
452802,05,2014-07,3,2016,0
452802,05,2014-07,3万元,2016万元,0
452802,05,2014-07,3,2016,0
452802,05,2014-07,3万元,2016万元,0
453906,05,2013-12,50,1000,0
453906,27,2013-12,50,1000,0
454852,05,2014-05,20,300,0
455317,05,2015-03,110,200,0
455366,05,2015-04,50,100,0
455413,27,2014-01,2000,8008,0
455413,05,2014-01,2000,8008,0
455541,05,2014-09,50,100,1
456524,05,2015-06,3,500,0
457627,27,2013-10,0万元,1.7万元,1
460463,27,2014-02,100,49,0
460463,05,2014-02,100,49,0
461293,05,2014-12,50,1000,0
461293,05,2014-09,3,50,0
461543,27,2013-09,0,5.997,0
464238,05,2014-12,5050,4555,0
464238,05,2014-03,50,5050,0
468751,05,2014-08,200,1000,0
468751,05,2014-05,100,200,0
468949,05,2014-06,3,50,0
470116,05,2015-03,10,100,0
470617,05,2015-03,3,100,0
471230,05,2014-03,30,100,1
473727,05,2014-05,10,100,1
474959,05,2014-09,10,100,0
476169,05,2015-04,1000,2000,0
478404,05,2015-01,50,1000,0
478645,05,2014-11,10,200,1
480012,05,2015-02,10,50,0
480124,05,2015-05,10,200,1
480628,05,2015-02,50,200,0
480871,05,2013-09,100,150,1
480871,27,2013-09,100,150,1
480952,05,2014-11,100,1000,0
482643,05,2013-09,50,1050,1
482643,27,2013-09,50,1050,1
482643,05,2015-06,1050,3050,1
483637,05,2014-12,50,500,0
486002,05,2014-05,100,945,1
486515,05,2014-09,1000,5000,0
486883,05,2015-01,50,100,0
486883,05,2015-04,100,500,0
487600,05,2014-01,100,300,0
487600,27,2014-01,100,300,0
488709,05,2014-05,10,50,0
490061,27,2014-01,300,500,0
490061,05,2014-01,300,500,0
490899,27,2014-02,50,200,0
490899,05,2014-02,50,200,0
492580,05,2014-07,10,500,1
493829,05,2015-01,10,500,0
495753,05,2013-12,20,100,0
495753,27,2013-12,20,100,0
495956,05,2015-06,1000,12000,1
495956,05,2014-03,200,1000,1
496379,05,2013-11,100,1500,0
496379,27,2013-11,100,1500,0
497113,05,2014-07,100,102,1
497664,05,2014-01,50,100,0
497664,27,2014-01,10,100,0
497802,05,2013-10,10,100,0
497802,27,2013-10,10,100,0
498634,05,2015-05,50,100,0
499294,27,2013-09,19770,21708.403983,0
499294,05,2013-09,19770,21708.403983,0
500173,05,2014-07,10,300,0
504454,05,2014-07,10万元,100万元,1
504454,05,2015-06,100万元,2000万元,1
504545,05,2014-08,10,50,0
505803,05,2014-03,3000,900,0
505803,05,2014-07,900,300,0
506633,05,2014-04,300,1024,0
507208,05,2014-07,11000,15000,0
507208,05,2014-03,5005,11000,0
507798,05,2015-02,10,100,0
507798,05,2015-06,100,110,0
509151,05,2014-04,50,100,0
509853,27,2014-02,500,1500,0
509853,05,2014-02,500,1500,0
510575,05,2014-02,3,100,0
510575,27,2014-02,3,100,0
510575,05,2014-02,3万元,100万元,0
510575,27,2014-02,3万元,100万元,0
510575,05,2014-02,3,100,0
510575,27,2014-02,3,100,0
510575,05,2014-02,3万元,100万元,0
510575,27,2014-02,3万元,100万元,0
511088,05,2015-02,1000,1250,0
511088,05,2014-12,100,1000,0
511321,05,2014-09,3,50,0
511572,05,2014-09,3,50,0
511606,27,2014-01,3,100,0
511606,05,2014-01,3,100,0
511606,27,2014-01,3万元,100万元,0
511606,05,2014-01,3万元,100万元,0
511606,27,2014-01,3,100,0
511606,05,2014-01,3,100,0
511606,27,2014-01,3万元,100万元,0
511606,05,2014-01,3万元,100万元,0
512061,05,2014-05,204657.011495,280000,0
513331,27,2014-01,3000,1530,0
513331,05,2014-01,3000,1530,0
517239,05,2015-04,50,200,0
517579,05,2015-04,100,800,0
518048,27,2014-02,50万元,120万元,0
518048,05,2014-02,50万元,120万元,0
519568,05,2014-06,50万元,1050万元,0
520103,05,2014-12,50,500,0
520235,05,2014-12,120,980,0
520701,05,2015-05,30,50,0
521090,05,2014-12,50万元,100万元,0
522070,05,2015-03,10,100,0
522070,05,2015-03,10万元,100万元,0
522070,05,2015-03,10,100,0
522070,05,2015-03,10万元,100万元,0
522245,05,2014-03,1200万元,6300万元,0
523945,05,2014-09,10,200,0
524727,05,2014-09,200,1000,0
525329,05,2014-02,100,200,0
525329,27,2014-02,100,200,0
897,05,2014-12,100,5000,0
1536,05,2014-09,100,500,0
2090,05,2014-12,100,1000,0
3524,05,2015-04,100,500,0
3751,05,2014-02,50,100,1
3751,27,2014-02,50,100,1
9879,05,2014-06,3,500,0
10180,05,2015-04,3,100,0
11258,05,2014-12,50,500,0
12107,05,2013-11,10,100,0
12107,27,2013-11,10,100,0
12885,05,2015-03,3,100,0
14620,05,2015-04,22,300,0
14797,05,2014-11,50,300,0
14972,05,2014-04,50,100,1
16009,05,2015-03,2050万元,10050万元,0
16009,05,2013-11,1050万元,2050万元,0
16009,27,2013-11,1050万元,2050万元,0
16286,05,2015-07,100,1000,0
16341,05,2014-04,50,10000,0
16468,05,2014-08,100,300,0
16820,05,2015-07,10,1600,0
19745,05,2014-06,10,100,1
20084,05,2014-05,10,100,0
21091,05,2014-09,50,500,0
22504,05,2015-06,50,200,0
22820,05,2015-03,200,500,0
23271,05,2014-09,400,500,0
23271,05,2014-03,300,400,0
25780,05,2014-11,10,5000,1
30594,05,2015-03,10,200,0
32197,05,2014-03,3,500,0
32197,05,2014-04,500,1500,0
32286,05,2015-08,10,100,0
36201,05,2015-01,100,1100,0
36997,05,2014-09,20,300,0
37446,27,2013-11,50,200,0
37446,05,2013-11,50,200,0
37761,05,2015-08,50,200,0
38184,05,2014-07,300,1000,0
38184,05,2014-05,53,300,0
40460,27,2013-09,600,1000,0
40460,05,2013-09,600,1000,0
41176,05,2014-07,170,500,0
41789,05,2015-05,100,2000,0
42155,05,2014-09,500,1000,0
42509,05,2014-12,50,100,0
46643,27,2014-01,0,5,0
47101,27,2013-10,1000,2800,0
47101,05,2014-03,2800,3360,0
47101,05,2013-10,1000,2800,0
48323,05,2014-06,3,100,1
49387,05,2014-04,510,5000,0
50923,05,2013-10,100,20,0
52790,05,2014-07,3万元,200万元,0
52790,05,2014-07,3万元,200万元,0
52790,05,2014-07,3万元,200万元,0
52790,05,2014-07,3万元,200万元,0
53683,05,2015-07,3,50,0
53972,05,2014-07,10,100,1
55461,27,2014-02,400,1000,0
55661,05,2014-04,3,100,0
55661,05,2015-04,100,170,0
55864,05,2014-05,10,210,0
56471,05,2015-07,50,62.5,0
56471,05,2015-07,50万元,62.5万元,0
56471,05,2015-07,50,62.5,0
56471,05,2015-07,50万元,62.5万元,0
56559,27,2013-11,100,2000,0
56559,05,2013-11,100,2000,0
58816,05,2014-05,50,300,0
60242,05,2014-05,50,101,0
61662,05,2014-06,300,500,0
62421,05,2014-02,100,500,0
62421,27,2014-02,100,500,0
63340,05,2015-01,50,200,0
63341,05,2014-07,3,100,0
65777,05,2015-05,10,1000,0
70323,05,2014-07,200,5010,0
70841,05,2014-10,50,100,0
71886,05,2015-03,50,1000,0
72909,05,2014-10,10,100,0
73333,05,2015-05,6,200,0
74200,05,2015-04,3,50,0
74839,05,2015-08,50,200,0
75086,05,2015-02,10,50,0
75887,05,2015-07,3,50,1
77111,05,2015-02,10,100,0
78881,05,2014-12,50,200,0
78881,05,2014-10,20,50,0
81579,05,2014-01,50,100,0
81579,27,2014-01,50,100,0
81890,05,2014-12,10,2018,0
82222,05,2015-04,3万元,30万元,0
82585,05,2015-08,1200,1196.4,1
82585,05,2015-04,1000,643.6,1
82585,05,2015-06,643.6,1200,1
82977,27,2013-10,220,500,0
82977,05,2013-10,220,500,0
87336,05,2014-04,60,100,0
87336,05,2014-03,5,60,0
88546,05,2015-07,10,100,0
90155,27,2013-12,50,200,0
90155,05,2013-12,50,200,0
90337,05,2015-06,30,100,1
90345,05,2013-11,80,120,0
90345,27,2013-11,80,120,0
90386,05,2014-06,18,100,0
90386,05,2014-06,18万元,100万元,0
90386,05,2014-06,18,100,0
90386,05,2014-06,18万元,100万元,0
90499,05,2014-03,10,50,1
91480,05,2014-12,100,500,0
91637,05,2014-07,50,100,0
92912,05,2013-11,128,1280,0
92912,27,2013-11,128,1280,0
93172,05,2015-07,3,10,0
93717,05,2014-04,10,50000,0
93717,05,2014-04,10万元,50000万元,0
93717,05,2014-04,10,50000,0
93717,05,2014-04,10万元,50000万元,0
93741,05,2014-03,19.8,24.8,0
93741,27,2014-03,19.8,24.8,0
95107,05,2015-04,10,12,0
96417,05,2014-10,10,100,0
98990,05,2015-03,180,500,0
99079,05,2014-08,3,500,0
99995,05,2015-08,100,1000,0
99995,05,2015-08,100万元,1000万元,0
99995,05,2015-08,100,1000,0
99995,05,2015-08,100万元,1000万元,0
100608,27,2013-10,80,100,1
100608,05,2013-10,80,100,1
106629,05,2015-06,3,53,0
107333,05,2014-07,50,100,1
108686,05,2015-07,1700,4000,0
108686,05,2015-07,4000,1700,0
108686,05,2015-07,1700万元,4000万元,0
108686,05,2015-07,4000万元,1700万元,0
108686,05,2015-07,1700,4000,0
108686,05,2015-07,4000,1700,0
108686,05,2015-07,1700万元,4000万元,0
108686,05,2015-07,4000万元,1700万元,0
108876,05,2014-09,10,1100,0
109374,05,2015-07,10,300,0
111951,05,2015-01,10,50,0
112593,05,2014-12,1000,20000,0
113179,05,2013-12,1500,1501.8,0
113179,27,2013-12,1500,1501.8,0
113542,05,2014-05,100,300,0
120386,05,2014-03,10,60,1
120395,05,2014-07,500,1000,0
120788,05,2014-11,50,500,0
121395,27,2013-11,1000,2000,0
125168,05,2014-11,100,500,0
125293,05,2015-07,50,100,1
125293,05,2014-07,10,50,1
125995,05,2015-01,100,500,0
126159,05,2015-03,300,1500,0
126159,05,2014-04,30,300,0
126352,05,2014-01,10,100,0
126352,27,2014-01,10,100,0
128314,05,2014-10,2100,3000,0
128376,05,2015-07,50,500,0
128581,05,2014-04,5,10,0
129118,05,2014-04,1000,2000,0
131757,05,2014-11,2000,5000,0
134620,05,2015-04,100,300,1
136743,05,2013-10,50,500,0
136743,27,2013-10,50,500,0
137734,05,2014-12,50,1000,0
142116,05,2014-12,6,200,0
142920,05,2014-11,100,900,0
142952,05,2015-06,50,100,1
145278,05,2015-06,100,1000,0
146175,05,2015-05,10,200,0
147556,05,2014-09,10,100,0
147717,05,2014-05,50,500,0
147902,05,2014-01,60,100,0
147902,27,2014-01,60,100,0
147914,05,2014-03,50,500,1
148475,05,2014-07,50,100,0
150000,05,2014-09,200,300,0
151031,05,2015-05,3,200,0
153613,05,2015-01,10,200,0
154595,05,2014-12,100,1000,0
155249,05,2015-05,30,300,0
156958,05,2014-11,200,800,0
157522,05,2014-06,10,100,1
158445,05,2014-05,110,300,0
158809,05,2015-05,100,5000,0
161020,05,2015-01,285,345,0
161020,05,2014-11,200,285,0
161020,05,2014-09,30,200,0
162181,27,2013-12,800,1000,0
162181,05,2015-07,1000,5000,0
162444,05,2015-01,100万元,500万元,0
162914,27,2014-01,0,70,0
162914,05,2014-11,70,200,0
164366,05,2015-03,50,500,1
166313,05,2014-04,50,500,0
168355,27,2013-11,3,5,1
168355,05,2013-11,3,10,1
168624,05,2014-06,10,50,1
169413,05,2015-05,100,400,0
170096,27,2013-12,10,300,0
170096,05,2013-12,10,300,0
170664,05,2015-04,200,500,0
170809,05,2014-06,50,1000,0
175379,05,2015-08,3,1100,0
176177,05,2015-02,100,500,0
176310,05,2015-05,1000,100,0
176498,05,2014-07,50,100,0
176809,05,2014-11,200,500,1
179687,27,2014-02,30,108,1
179687,05,2014-02,30,108,1
181771,05,2015-08,500,1500,0
181771,05,2015-01,50,500,0
184346,05,2015-06,20,300,0
187246,05,2014-09,20,100,0
187278,05,2013-10,200,202.02,0
187278,05,2015-01,202.02,224.4667,0
187278,27,2013-10,129.11,131.13,0
189726,05,2014-07,100,500,0
190154,05,2014-10,10,50,0
192756,05,2014-08,10,100,0
194171,05,2014-05,100,500,0
194179,05,2014-06,30,100,0
194473,05,2014-04,50,200,0
194473,05,2015-03,200,500,0
194473,05,2014-04,50万元,200万元,0
194473,05,2015-03,200万元,500万元,0
194473,05,2014-04,50,200,0
194473,05,2015-03,200,500,0
194473,05,2014-04,50万元,200万元,0
194473,05,2015-03,200万元,500万元,0
196804,27,2013-11,10,600,0
196804,05,2015-08,600,1600,0
196804,05,2013-11,50,600,0
196804,05,2013-11,50万元,600万元,0
196804,27,2013-11,10万元,600万元,0
196804,05,2015-08,600万元,1600万元,0
196804,27,2013-11,10,600,0
196804,05,2015-08,600,1600,0
196804,05,2013-11,50,600,0
196804,05,2013-11,50万元,600万元,0
196804,27,2013-11,10万元,600万元,0
196804,05,2015-08,600万元,1600万元,0
198345,05,2014-03,10,50,0
199873,05,2015-07,4800,480,0
199916,05,2015-04,200,300,0
199916,05,2015-04,200万元,300万元,0
199916,05,2015-04,200,300,0
199916,05,2015-04,200万元,300万元,0
200986,05,2014-05,10,108,1
204647,05,2013-09,50,100,0
204647,27,2013-09,50,100,0
205179,27,2014-02,50,2100,0
205179,05,2014-02,50,3000,0
205265,05,2014-08,50,500,1
207713,05,2014-08,50,1000,0
208109,05,2014-12,50,501,1
208121,05,2014-06,3,108,1
209037,05,2014-09,10,100,1
210321,05,2015-04,600,1000,0
210321,05,2015-06,1000,5000,0
214268,05,2015-08,2000,5000,0
214279,05,2014-07,500,1000,0
215368,05,2014-05,5625,10000,0
215368,27,2014-01,5175,5625,0
219552,05,2015-06,50,500,0
220379,05,2014-11,100,1000,0
220493,05,2015-07,100,150,1
220493,05,2015-07,100万元,150万元,1
220493,05,2015-07,100,150,1
220493,05,2015-07,100万元,150万元,1
221685,05,2014-12,100,1000,0
221804,05,2015-04,50,500,1
224182,05,2015-04,1000,10000,0
224957,05,2014-10,3000,10000,0
225442,05,2014-07,10,100,0
225969,05,2015-03,10,100,0
226315,05,2014-03,1300,10000,0
227226,05,2014-04,50,150,0
228761,05,2014-08,500,1000,0
229896,05,2014-09,1300,2000,0
235417,05,2014-07,150,1000,0
235444,05,2015-05,100,1000,0
237027,05,2014-07,100,150,0
238620,05,2014-01,1000,200,0
238620,05,2014-01,1000万元,200万元,0
238620,05,2014-01,1000,200,0
238620,05,2014-01,1000万元,200万元,0
240291,27,2013-10,10,50,1
240291,05,2013-10,10,50,1
241528,05,2014-03,10,1000,0
241968,27,2014-01,10,50,1
243486,05,2013-10,50,10,0
243654,05,2015-06,1,50,0
245720,05,2014-04,3000,5000,0
245864,05,2013-12,3,10,1
245864,27,2013-12,3,10,1
247980,05,2015-08,2300,9980,0
247980,05,2014-12,100,2300,0
248915,05,2015-04,200,500,0
248961,05,2015-01,100,650,0
249073,05,2015-08,10,200,0
253216,05,2014-07,10,100,0
255551,27,2014-01,50,100,0
255551,05,2014-01,50,100,0
255991,05,2014-03,10,200,0
256073,27,2013-12,300,2900,0
256073,05,2013-12,300,2900,0
259003,05,2014-11,10,50,1
259447,05,2014-12,500,1000,0
259447,05,2014-04,10,500,0
260924,05,2015-05,100,1000,0
262429,05,2015-04,20,200,0
262614,05,2014-12,50,1000,0
264617,05,2014-03,10,200,1
267706,05,2014-07,100,500,1
268567,05,2014-12,50,500,1
268567,05,2014-12,50万元,500万元,1
268567,05,2014-12,50,500,1
268567,05,2014-12,50万元,500万元,1
269015,05,2014-05,50,500,0
269043,05,2015-04,510,1000,0
269191,05,2014-08,100,600,0
269482,05,2014-07,10,100,0
269551,05,2014-01,400,1200,0
269551,27,2014-01,400,1200,0
269785,27,2014-01,1000,2100,1
269785,05,2015-03,2130,5500,1
269785,05,2014-05,2100,2130,1
269785,05,2014-01,1000,2100,1
270060,05,2015-06,200,500,0
271156,05,2014-09,100,111.11,1
271899,05,2014-12,500,1000,0
272612,05,2013-12,50,500,0
272612,27,2013-12,50,500,0
272857,05,2015-01,50,3050,0
275905,05,2015-03,70,2510,0
276316,05,2014-06,100,1000,0
276316,27,2014-01,28,100,0
276316,05,2015-04,1000,501,0
280136,05,2014-12,30,100,0
280696,05,2015-07,10,100,1
280696,05,2015-04,3,10,1
281986,05,2014-05,3,50,0
282863,05,2014-07,50,500,0
282863,05,2015-03,500,1000,0
282964,05,2014-07,10,1000,0
282969,05,2015-03,10,100,0
284887,05,2015-06,10,100,0
285470,05,2014-04,50,100,0
285645,27,2013-11,300,1000,0
285645,05,2013-11,300,1000,0
285645,05,2014-10,1000,300,0
287907,05,2014-12,9500,1200,1
289105,05,2014-12,10,500,0
292856,27,2013-10,50,300,0
292856,05,2013-10,50,300,0
295485,05,2014-05,3,100,1
297612,05,2015-04,3,100,0
298037,05,2014-08,10,100,1
298181,05,2013-09,3,1000,0
298181,27,2013-09,3,1000,0
299303,05,2015-06,50,1000,0
300212,05,2014-08,50,2000,0
300300,05,2014-09,50,1000,0
301094,05,2015-01,53,200,0
301125,05,2015-05,10,50,0
301125,05,2014-09,50,10,0
301454,05,2013-09,1875.25,4116.7,0
301454,27,2013-09,1875.25,4116.7,0
302219,05,2014-10,50,500,0
307031,05,2014-07,50,500,0
307063,05,2014-03,18650,20444.87,0
307063,05,2013-12,16650,18650,0
307063,27,2013-12,16650,18650,0
307063,05,2015-08,20444.87,20660.08,0
307113,05,2014-09,50,1000,0
307138,05,2014-09,30,201,0
307138,05,2014-09,30,201,0
307620,05,2014-04,50,100,0
308709,05,2014-09,200,1500,0
310490,05,2015-05,200,5800,0
310958,05,2015-05,3,1000,1
313547,05,2015-03,100,2000,0
313547,05,2014-12,10,100,0
314591,05,2015-07,10,100,0
314783,05,2014-11,500,3000,1
314783,05,2014-01,10,500,1
314783,27,2014-01,10,500,1
315735,27,2014-02,200,210,1
315735,05,2014-02,200,210,1
317391,05,2014-04,300,2300,0
317972,05,2014-05,5000,9000,0
318320,05,2014-04,600,1660,0
318617,05,2014-09,15,50,0
321589,05,2014-03,3,50,0
322691,05,2015-07,100,1000,0
323132,05,2015-03,30,100,1
324076,05,2014-12,10,50,0
324359,05,2014-08,3,100,1
324361,05,2015-04,1000,5000,0
328754,05,2014-07,100,500,0
331844,05,2015-04,100,1500,0
332249,05,2014-12,200,500,0
332616,05,2015-03,20,300,0
333449,05,2015-03,10,100,0
334857,05,2015-04,10,100,0
335542,05,2014-06,10,9950,0
335542,27,2014-06,10,9950,0
335719,05,2014-08,30,1000,0
336094,05,2014-10,10,100,0
338048,05,2015-01,500,1000,0
338296,05,2015-08,50,100,0
338296,05,2015-08,50万元,100万元,0
338296,05,2015-08,50,100,0
338296,05,2015-08,50万元,100万元,0
340048,05,2015-01,50,5000,0
341280,27,2013-10,10,100,1
341280,05,2013-10,10,100,1
341320,05,2015-01,10,200,1
341321,05,2015-06,50,500,0
344965,05,2015-01,10,110,1
347320,05,2015-01,10,100,0
348665,27,2014-02,50,100,1
348665,05,2014-02,50,100,1
353522,05,2014-03,3,100,0
353691,05,2015-07,100,800,1
355815,05,2013-12,5,300,0
355815,27,2013-12,5,300,0
356921,05,2014-10,100,1000,0
357324,27,2013-09,28,100,1
357850,05,2014-03,100,200,0
359942,05,2015-06,10,50,0
360310,05,2013-10,30,100,0
360310,27,2013-10,30,100,0
360370,05,2015-04,50,200,1
362694,05,2015-06,30,300,0
364582,05,2015-08,90,1000,0
365609,05,2014-09,500,1000,0
365609,27,2014-01,320,500,0
367354,05,2014-08,10,50,0
369150,05,2015-06,10,100,0
370523,05,2014-05,10,1010,0
372516,05,2014-11,30,200,0
373347,05,2015-04,3,200,1
373581,05,2015-05,1000,5000,0
